https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4066,n処理終了,,,,,,,,,,,,,,,,,d08_import_license_datas,分割処理中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,施設名,施設-住所1,施設-住所0,施設-住所2,施設-マンション名,施設-電話番号1,業種,業態,申請者1,申請者2,申請-住所0,申請-住所1,申請-マンション名,申請-電話番号1,開業年月日,許可年月日,確認番号,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,福寿,福井県,福井市志比口２丁目１９―１３,福井市志比口２丁目１９―１３,,0776-53-2540,飲食店,食堂,,佐々木 まり子,,,,,1982年6月29日,2017年7月24日,福井県指令福保第8210093,,221,福寿,0776,0776-53-2540,,,,福井県　福井市志比口２丁目１９―１３,福井県福井市志比口２丁目１９―１３,,97227,18,18201,志比口２,,1982/06/29,2017/07/24,,,,佐々木 まり子,,,,,,,,,福井県指令福保第8210093,,飲食店営業, 食堂,,,221_福井県_福井市保健所_食品衛生(許可)_2022年01月まで全件_末日,M,76,,,福寿0776-53-25409722718201,f7d3cbee-ae81-43ae-9176-80a551643baf,,personal,1188608b-6fef-434d-959c-12406aaffc09,2017/07/24,福寿,福寿,
503,株式会社御素麺屋,福井県,福井市松本３丁目２―１２,福井市松本３丁目２―１２,,0776-23-3272,食品の冷凍又は冷蔵業,一般,株式会社御素麺屋,小寺 洋太郎,福井県福井市松本３丁目２―１２,福井県福井市松本３丁目２―１２,,,2017年7月21日,2017年7月21日,福井県指令福保第1710340,,221,株式会社御素麺屋,0776,0776-23-3272,,,,福井県　福井市松本３丁目２―１２,福井県福井市松本３丁目２―１２,,97478,18,18201,松本３,,2017/07/21,2017/07/21,,,株式会社御素麺屋,小寺 洋太郎,,福井県福井市松本３丁目２―１２,福井県福井市松本３丁目２―１２,,97478,福井県,福井市,松本３,福井県指令福保第1710340,,食品の冷凍又は冷蔵業, 一般,,,221_福井県_福井市保健所_食品衛生(許可)_2022年01月まで全件_末日,E,9,,,株式会社御素麺屋0776-23-32729747818201,e6b6716b-9d99-4182-ab8a-40fd7ab21c2f,株式会社御素麺屋97478,14acc723-96ff-4f3a-a67a-19e58e2538b1,3a43f080-96f3-4e35-b201-e187cf02bac0,2017/07/21,株式会社御素麺屋,株式会社御素麺屋,株式会社御素麺屋
504,山仁,福井県,福井市豊島２丁目３―１７,福井市豊島２丁目３―１７,,0776-22-4365,飲食店,仕出し弁当,,田畑 達雄,,,,,2017年7月21日,2017年7月21日,福井県指令福保第1710338,,221,山仁,0776,0776-22-4365,,,,福井県　福井市豊島２丁目３―１７,福井県福井市豊島２丁目３―１７,,97352,18,18201,豊島２,,2017/07/21,2017/07/21,,,,田畑 達雄,,,,,,,,,福井県指令福保第1710338,,飲食店営業, 仕出し弁当,,,221_福井県_福井市保健所_食品衛生(許可)_2022年01月まで全件_末日,M,76,,,山仁0776-22-43659735218201,8c1a112a-6313-47d2-b20a-dc8703e710f0,,personal,9ceac7d5-1571-45f6-8b63-d9ce49d36ecc,2017/07/21,山仁,山仁,
505,山仁,福井県,福井市豊島２丁目３―１７,福井市豊島２丁目３―１７,,0776-22-4365,魚介類販売業,一般,,田畑 達雄,,,,,2017年7月21日,2017年7月21日,福井県指令福保第1710339,,221,山仁,0776,0776-22-4365,,,,福井県　福井市豊島２丁目３―１７,福井県福井市豊島２丁目３―１７,,97352,18,18201,豊島２,,2017/07/21,2017/07/21,,,,田畑 達雄,,,,,,,,,福井県指令福保第1710339,,魚介類販売業, 一般,,,221_福井県_福井市保健所_食品衛生(許可)_2022年01月まで全件_末日,I,58,,,山仁0776-22-43659735218201,8c1a112a-6313-47d2-b20a-dc8703e710f0,,personal,871b8ed2-5b13-429a-b369-28f29e865b70,2017/07/21,山仁,山仁,
502,わらび　花堂本店,福井県,福井市花堂南２丁目１―６種田ビル１Ｆ,福井市花堂南２丁目１―６,種田ビル１Ｆ,0776-35-9080,飲食店,食堂,株式会社わらび,中村 敏明,福井県福井市白方町１２―７,福井県福井市白方町１２―７,,0776-85-1603,2017年7月20日,2017年7月20日,福井県指令福保第1710335,,221,わらび　花堂本店,0776,0776-35-9080,,,,福井県　福井市花堂南２丁目１―６,福井県福井市花堂南２丁目１―６,種田ビル１Ｆ,97554,18,18201,花堂南２,,2017/07/20,2017/07/20,,,株式会社わらび,中村 敏明,0776-85-1603,福井県福井市白方町１２―７,福井県福井市白方町１２―７,,97255,福井県,福井市,白方町,福井県指令福保第1710335,,飲食店営業, 食堂,,,221_福井県_福井市保健所_食品衛生(許可)_2022年01月まで全件_末日,M,76,,,わらび花堂本店0776-35-90809755418201,4aeded82-0c41-406c-8354-8c9491459dc9,株式会社わらび97255,0388685a-0fff-469f-8cf6-eb6e9e2ac16d,7c65b9cd-d621-4127-82a7-c4a1fcf16515,2017/07/20,わらび　花堂本店,わらび花堂本店,株式会社わらび
501,島田菓舗,福井県,福井市小幡町１０―２,福井市小幡町１０―２,,0776-85-1027,菓子製造業,一般,,島田 照一,,,,,1970年8月20日,2017年7月18日,福井県指令福保第7010073,,221,島田菓舗,0776,0776-85-1027,,,,福井県　福井市小幡町１０―２,福井県福井市小幡町１０―２,,97208,18,18201,小幡町,,1970/08/20,2017/07/18,,,,島田 照一,,,,,,,,,福井県指令福保第7010073,,菓子製造業, 一般,,,221_福井県_福井市保健所_食品衛生(許可)_2022年01月まで全件_末日,E,9,,,島田菓舗0776-85-10279720818201,fff41803-ed53-4ad0-82af-70879dafc72e,,personal,f8bfc2e4-d5eb-4476-b454-42e106d51d2c,2017/07/18,島田菓舗,島田菓舗,
498,Ｃａｆｅ’ｙ　Ｒｉｓｔｒａｎｔｅ　Ｍａｉｋａ　Ａｎｇｅｌｉｃｏ,福井県,福井市中央１丁目６―６ヴィラ・サンタ・マリア,福井市中央１丁目６―６,ヴィラ・サンタ・マリア,0776-24-9535,飲食店,食堂,,今村 博,,,,,2017年7月14日,2017年7月14日,福井県指令福保第1710325,,221,Ｃａｆｅ’ｙ　Ｒｉｓｔｒａｎｔｅ　Ｍａｉｋａ　Ａｎｇｅｌｉｃｏ,0776,0776-24-9535,,,,福井県　福井市中央１丁目６―６,福井県福井市中央１丁目６―６,ヴィラ・サンタ・マリア,97308,18,18201,中央１,,2017/07/14,2017/07/14,,,,今村 博,,,,,,,,,福井県指令福保第1710325,,飲食店営業, 食堂,,,221_福井県_福井市保健所_食品衛生(許可)_2022年01月まで全件_末日,M,76,,,ＣａｆｅｙＲｉｓｔｒａｎｔｅＭａｉｋａＡｎｇｅｌｉｃｏ0776-24-95359730818201,1dbe1e43-80a7-450f-97dc-13cc65b10854,,personal,d095ae2f-5546-4e5c-81dc-22601489f0db,2017/07/14,Ｃａｆｅ＇ｙ　Ｒｉｓｔｒａｎｔｅ　Ｍａｉｋａ　Ａｎｇｅｌｉｃｏ,ＣａｆｅｙＲｉｓｔｒａｎｔｅＭａｉｋａＡｎｇｅｌｉｃｏ,
499,お好み焼き　鉄板焼　藤山,福井県,福井市花堂北１丁目７―４,福井市花堂北１丁目７―４,,0776-36-3261,飲食店,軽食,,伊藤 一彦,,,,,2017年7月14日,2017年7月14日,福井県指令福保第1710327,,221,お好み焼き　鉄板焼　藤山,0776,0776-36-3261,,,,福井県　福井市花堂北１丁目７―４,福井県福井市花堂北１丁目７―４,,97549,18,18201,花堂北１,,2017/07/14,2017/07/14,,,,伊藤 一彦,,,,,,,,,福井県指令福保第1710327,,飲食店営業, 軽食,,,221_福井県_福井市保健所_食品衛生(許可)_2022年01月まで全件_末日,M,76,,,お好み焼き鉄板焼藤山0776-36-32619754918201,773a0a0f-7316-4b6e-80a9-5b6f49f331e6,,personal,b366ae28-6db2-4eba-a948-44bd5d15b85b,2017/07/14,お好み焼き　鉄板焼　藤山,お好み焼き鉄板焼藤山,
500,越前バル　Ｒａｄｉｃａｒｅ,福井県,福井市大手３丁目８―１０,福井市大手３丁目８―１０,,0776-28-3033,飲食店,食堂,,生駒 博明,,,,,2017年7月14日,2017年7月14日,福井県指令福保第1710156,,221,越前バル　Ｒａｄｉｃａｒｅ,0776,0776-28-3033,,,,福井県　福井市大手３丁目８―１０,福井県福井市大手３丁目８―１０,,97093,18,18201,大手３,,2017/07/14,2017/07/14,,,,生駒 博明,,,,,,,,,福井県指令福保第1710156,,飲食店営業, 食堂,,,221_福井県_福井市保健所_食品衛生(許可)_2022年01月まで全件_末日,M,76,,,越前バルＲａｄｉｃａｒｅ0776-28-30339709318201,3dfce22c-330d-43e9-9fc1-901007859c4f,,personal,68ee0d81-3dae-488a-9251-00c0841446eb,2017/07/14,越前バル　Ｒａｄｉｃａｒｅ,越前バルＲａｄｉｃａｒｅ,
490,ＣＡＦＥ　ＳＨＥＬＴＥＲ,福井県,福井市大宮１丁目１１―３５近藤ビル２０１,福井市大宮１丁目１１―３５,近藤ビル２０１,,飲食店,社交飲食,,清嶋 人公民,,,,,2017年7月12日,2017年7月12日,福井県指令福保第1710331,,221,ＣＡＦＥ　ＳＨＥＬＴＥＲ,0776,,,,,福井県　福井市大宮１丁目１１―３５,福井県福井市大宮１丁目１１―３５,近藤ビル２０１,97100,18,18201,大宮１,,2017/07/12,2017/07/12,,,,清嶋 人公民,,,,,,,,,福井県指令福保第1710331,,飲食店営業, 社交飲食,,,221_福井県_福井市保健所_食品衛生(許可)_2022年01月まで全件_末日,M,76,,,ＣＡＦＥＳＨＥＬＴＥＲ9710018201,5417f30c-987f-4ba2-8e5a-47f3144936ac,,personal,eb535f04-a0eb-464d-8752-f2a28b735fff,2017/07/12,ＣＡＦＥ　ＳＨＥＬＴＥＲ,ＣＡＦＥＳＨＥＬＴＥＲ,
491,アゲイン,福井県,福井市順化１丁目７―５片町α１ビル４Ｆ―Ｈ号室,福井市順化１丁目７―５,片町α１ビル　４Ｆ―Ｈ号室,0776-97-8388,飲食店,社交飲食,,木村 恭子,,,,,2017年7月12日,2017年7月12日,福井県指令福保第1710328,,221,アゲイン,0776,0776-97-8388,,,,福井県　福井市順化１丁目７―５,福井県福井市順化１丁目７―５,片町α１ビル　４Ｆ―Ｈ号室,97261,18,18201,順化１,,2017/07/12,2017/07/12,,,,木村 恭子,,,,,,,,,福井県指令福保第1710328,,飲食店営業, 社交飲食,,,221_福井県_福井市保健所_食品衛生(許可)_2022年01月まで全件_末日,M,76,,,アゲイン0776-97-83889726118201,66024a32-1a0e-4559-a7e5-ce0cf27f887d,,personal,4239fcbc-8eea-417f-9437-14a31454f1e5,2017/07/12,アゲイン,アゲイン,
492,かに丸,福井県,福井市浜住町浜住海岸,福井市浜住町,浜住海岸,,飲食店,食堂,,坂本 金田,,,,,2017年7月12日,2017年7月12日,福井県指令福保第1710332,,221,かに丸,0776,,,,,福井県　福井市浜住町,福井県福井市浜住町,浜住海岸,97412,18,18201,浜住町,,2017/07/12,2017/07/12,,,,坂本 金田,,,,,,,,,福井県指令福保第1710332,,飲食店営業, 食堂,,,221_福井県_福井市保健所_食品衛生(許可)_2022年01月まで全件_末日,M,76,,,かに丸9741218201,9c209264-6c3b-4918-84f0-71b631abf95b,,personal,113ff639-8156-4822-a7de-30bd1ad09620,2017/07/12,かに丸,かに丸,
493,パンクロック,福井県,福井市学園２丁目１―２５,福井市学園２丁目１―２５,,0776-21-9609,菓子製造業,一般,株式会社イッテキ,和田 宙,福井県福井市光陽２丁目1808,福井県福井市光陽２丁目１８０８,,0776-97-8988,2017年7月12日,2017年7月12日,福井県指令福保第1710323,,221,パンクロック,0776,0776-21-9609,,,,福井県　福井市学園２丁目１―２５,福井県福井市学園２丁目１―２５,,97163,18,18201,学園２,,2017/07/12,2017/07/12,,,株式会社イッテキ,和田 宙,0776-97-8988,福井県福井市光陽２丁目１８０８,福井県福井市光陽２丁目１８０８,,97201,福井県,福井市,光陽２,福井県指令福保第1710323,,菓子製造業, 一般,,,221_福井県_福井市保健所_食品衛生(許可)_2022年01月まで全件_末日,E,9,,,パンクロック0776-21-96099716318201,8cfdc6fa-2371-4959-98d7-6fffd0cdf6b7,株式会社イッテキ97201,8bb376c9-b0c8-41f1-ab43-497251f2cd42,be1df83f-4a44-43f6-ac1b-fdc91581f8c6,2017/07/12,パンクロック,パンクロック,株式会社イッテキ
494,パンクロック,福井県,福井市学園２丁目１―２５,福井市学園２丁目１―２５,,0776-21-9609,飲食店,仕出し弁当,株式会社イッテキ,和田 宙,福井県福井市光陽２丁目1808,福井県福井市光陽２丁目１８０８,,0776-97-8988,2017年7月12日,2017年7月12日,福井県指令福保第1710324,,221,パンクロック,0776,0776-21-9609,,,,福井県　福井市学園２丁目１―２５,福井県福井市学園２丁目１―２５,,97163,18,18201,学園２,,2017/07/12,2017/07/12,,,株式会社イッテキ,和田 宙,0776-97-8988,福井県福井市光陽２丁目１８０８,福井県福井市光陽２丁目１８０８,,97201,福井県,福井市,光陽２,福井県指令福保第1710324,,飲食店営業, 仕出し弁当,,,221_福井県_福井市保健所_食品衛生(許可)_2022年01月まで全件_末日,M,76,,,パンクロック0776-21-96099716318201,8cfdc6fa-2371-4959-98d7-6fffd0cdf6b7,株式会社イッテキ97201,8bb376c9-b0c8-41f1-ab43-497251f2cd42,25f25b0f-3f2e-4a55-9f0f-bb281cc732b8,2017/07/12,パンクロック,パンクロック,株式会社イッテキ
495,越前雲海,福井県,福井市北菅生町１５―１０―１,福井市北菅生町１５―１０―１,,0776-87-2350,飲食店,食堂,株式会社雲海,丹羽 信博,福井県福井市北菅生町１５―１０―１,福井県福井市北菅生町１５―１０―１,,0776-86-1221,1985年8月6日,2017年7月12日,福井県指令福保第8510194,,221,越前雲海,0776,0776-87-2350,,,,福井県　福井市北菅生町１５―１０―１,福井県福井市北菅生町１５―１０―１,,97167,18,18201,北菅生町,,1985/08/06,2017/07/12,,,株式会社雲海,丹羽 信博,0776-86-1221,福井県福井市北菅生町１５―１０―１,福井県福井市北菅生町１５―１０―１,,97167,福井県,福井市,北菅生町,福井県指令福保第8510194,,飲食店営業, 食堂,,,221_福井県_福井市保健所_食品衛生(許可)_2022年01月まで全件_末日,M,76,,,越前雲海0776-87-23509716718201,2458483b-fd53-4c17-81cb-2dfbbf4bc6a3,株式会社雲海97167,d83d9993-3d39-468b-8b6c-1bb1445d453e,746a8481-3b22-457f-88d3-5852602392cb,2017/07/12,越前雲海,越前雲海,株式会社雲海
496,江上農産加工場,福井県,福井市江上町４４―１１１,福井市江上町４４―１１１,,0776-59-1411,菓子製造業,一般,,南 徳雄,,,,,2001年9月7日,2017年7月12日,福井県指令福保第0110408,,221,江上農産加工場,0776,0776-59-1411,,,,福井県　福井市江上町４４―１１１,福井県福井市江上町４４―１１１,,97077,18,18201,江上町,,2001/09/07,2017/07/12,,,,南 徳雄,,,,,,,,,福井県指令福保第0110408,,菓子製造業, 一般,,,221_福井県_福井市保健所_食品衛生(許可)_2022年01月まで全件_末日,E,9,,,江上農産加工場0776-59-14119707718201,9449f63d-3c42-4bba-b1d8-90e9ae5f969d,,personal,24d8744d-82ab-4cd2-b3ef-2c0d47ad4c1a,2017/07/12,江上農産加工場,江上農産加工場,
497,内田屋,福井県,福井市浜住町浜住海岸,福井市浜住町,浜住海岸,,飲食店,食堂,,内田 昌樹,,,,,1970年8月14日,2017年7月12日,福井県指令福保第7010070,,221,内田屋,0776,,,,,福井県　福井市浜住町,福井県福井市浜住町,浜住海岸,97412,18,18201,浜住町,,1970/08/14,2017/07/12,,,,内田 昌樹,,,,,,,,,福井県指令福保第7010070,,飲食店営業, 食堂,,,221_福井県_福井市保健所_食品衛生(許可)_2022年01月まで全件_末日,M,76,,,内田屋9741218201,479858b8-234f-4c83-9f51-34eee5037988,,personal,de7c2fd7-2db2-4ba9-be62-c0385cbaa060,2017/07/12,内田屋,内田屋,
489,フォーレスト福井ゴルフクラブ　レストラン,福井県,福井市燈豊町４２―５３フォーレスト福井ゴルフクラブレストラン,福井市燈豊町４２―５３,フォーレスト福井ゴルフクラブレストラン,0776-83-1118,飲食店,食堂,福新開発株式会社,永池 一善,福井県福井市燈豊町４２―５３,福井県福井市燈豊町４２―５３,,0776-83-1118,2005年3月25日,2017年7月11日,福井県指令福保第0510172,,221,フォーレスト福井ゴルフクラブ　レストラン,0776,0776-83-1118,,,,福井県　福井市燈豊町４２―５３,福井県福井市灯豊町４２―５３,フォーレスト福井ゴルフクラブレストラン,97339,18,18201,灯豊町,,2005/03/25,2017/07/11,,,福新開発株式会社,永池 一善,0776-83-1118,福井県福井市燈豊町４２―５３,福井県福井市灯豊町４２―５３,,97339,福井県,福井市,灯豊町,福井県指令福保第0510172,,飲食店営業, 食堂,,,221_福井県_福井市保健所_食品衛生(許可)_2022年01月まで全件_末日,M,76,,,フォレスト福井ゴルフクラブレストラン0776-83-11189733918201,b1453f74-bcda-4764-9967-f3bafbea88ce,福新開発株式会社97339,dab7a105-92ae-43c0-ad64-57d52948991b,852ce307-c717-4095-a94a-bb98177f6d40,2017/07/11,フォーレスト福井ゴルフクラブ　レストラン,フォレスト福井ゴルフクラブレストラン,福新開発株式会社
