https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,n処理終了,,,,,,,,,,,d08_import_license_datas,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申請者1,申請-電話番号1,施設名,施設-住所0,施設-住所1,施設-マンション名,施設-電話番号1,業種,許可年月日,確認番号,許可期間開始日,許可期間終了日,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
営業者名,"営業者
電話番号",営業所名称,営業所所在地,,,"営業所
電話番号",業種,許可年月日,許可番号,許可の有効期限FROM,許可の有効期限TO,,管轄保健所,名称,市外局番,電話番号,施設の郵便番号,緯度,経度,施設の住所（元住所）,施設の住所（整備）,施設マンション名,施設-住所コード,施設-都道府県,施設-郡・政令市・市区町村名,施設-大字名・字名,申請年月日,開業年月日,許可年月日,許可期間開始日,許可期間終了日,申請法人,申請者氏名(個人名),申請者（開設者）の電話番号,申請者の住所（元住所）,申請者の住所（整備）,申請マンション名,申請-住所コード,申請-都道府県,申請-郡・政令市・市区町村名,申請-大字名・字名,確認番号,申請区分,業種,業態,その他,法人番号,シート名,産業分類大,産業分類中,産業分類小,産業分類詳細,facility_idを識別するための文字列,店舗コード,company_idを識別するための文字列,法人コード,ライセンスコード,検索用日付,整備名称,整備名称2,整備申請法人
山川　節子,,スナック青い鳥,名古屋市熱田区森後町７番７号　ダイアパレス神宮苑１Ｆ,名古屋市熱田区森後町７番７号, ダイアパレス神宮苑１Ｆ,682-7055,飲食店営業,2021/12/17,3熱保健第1-285号,2021/12/21,2027/12/20,,245,スナック青い鳥,052,052-682-7055,,,,名古屋市熱田区森後町７番７号,愛知県名古屋市熱田区森後町７番７号, ダイアパレス神宮苑１Ｆ,115617,23,23109,森後町,,,2021/12/17,2021/12/21,2027/12/20,,山川　節子,,,,,,,,,3熱保健第1-285号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,スナック青い鳥052-682-705511561723109,abdd8156-f3e8-4cee-b4a4-293a5122ed3d,,personal,f8e88143-ea2c-4281-aae6-341b5f4ba888,2021/12/17,スナック青い鳥,スナック青い鳥,
株式会社 賀城園 代表取締役 小栗栄治,682-3747,賀城園 ビアガーデン,名古屋市熱田区夜寒町１６番２２号　,名古屋市熱田区夜寒町１６番２２号, ,682-3747,飲食店営業,2021/12/17,3熱保健第1-291号,2021/12/21,2027/12/20,,245,賀城園 ビアガーデン,052,052-682-3747,,,,名古屋市熱田区夜寒町１６番２２号,愛知県名古屋市熱田区夜寒町１６番２２号, ,115618,23,23109,夜寒町,,,2021/12/17,2021/12/21,2027/12/20,株式会社 賀城園 ,代表取締役 小栗栄治,052-682-3747,,,,,,,,3熱保健第1-291号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,賀城園ビアガデン052-682-374711561823109,0d4dcccc-dfd4-4c71-b95f-4a4f4c80ef68,株式会社賀城園　,9d84c67c-1b33-4f72-bed1-7f652598798f,f1de5e59-976a-4edb-8db9-c84b7aba3dd6,2021/12/17,賀城園　ビアガーデン,賀城園ビアガデン,株式会社賀城園　
志水　風斗,,アクトリー,名古屋市熱田区波寄町２３番１２号　金山ＩＴＯビル　２階全フロア,名古屋市熱田区波寄町２３番１２号,金山ＩＴＯビル ２階全フロア,,飲食店営業,2021/12/24,3熱保健第1-292号,2021/12/24,2028/10/20,,245,アクトリー,052,,,,,名古屋市熱田区波寄町２３番１２号,愛知県名古屋市熱田区波寄町２３番１２号,金山ＩＴＯビル ２階全フロア,115593,23,23109,波寄町,,,2021/12/24,2021/12/24,2028/10/20,,志水　風斗,,,,,,,,,3熱保健第1-292号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,アクトリ11559323109,7006f684-238b-4dba-859e-41babeb9763f,,personal,35bc6766-e76a-45f4-a750-f7e837fc422c,2021/12/24,アクトリー,アクトリ,
加賀 ひとみ,,珈琲 RAJINI,名古屋市中川区尾頭橋二丁目１３番２３号　,名古屋市中川区尾頭橋２丁目１３番２３号, ,331-0562,飲食店営業,2021/12/2,3中川保健第1-299号,2021/12/21,2027/12/20,,245,珈琲 RAJINI,052,052-331-0562,,,,名古屋市中川区尾頭橋２丁目１３番２３号,愛知県名古屋市中川区尾頭橋２丁目１３番２３号, ,116083,23,23110,尾頭橋２,,,2021/12/02,2021/12/21,2027/12/20,,加賀 ひとみ,,,,,,,,,3中川保健第1-299号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,珈琲ＲＡＪＩＮＩ052-331-056211608323110,fcb70911-59c4-40f2-b4e6-06d02d99b16e,,personal,5870974f-857a-4972-9886-3fad68ef8004,2021/12/02,珈琲　ＲＡＪＩＮＩ,珈琲ＲＡＪＩＮＩ,
有限会社　水野 代表取締役 水野 伸郎,671-0503,喫茶・レストラン 美寿乃,名古屋市中川区南八熊町７番２４号　,名古屋市中川区南八熊町７番２４号, ,671-0503,飲食店営業,2021/12/3,3中川保健第1-294号,2021/12/21,2027/12/20,,245,喫茶・レストラン 美寿乃,052,052-671-0503,,,,名古屋市中川区南八熊町７番２４号,愛知県名古屋市中川区南八熊町７番２４号, ,116008,23,23110,南八熊町,,,2021/12/03,2021/12/21,2027/12/20,有限会社　水野 ,代表取締役 水野 伸郎,052-671-0503,,,,,,,,3中川保健第1-294号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,喫茶レストラン美寿乃052-671-050311600823110,a620e7bd-2256-45d5-8b61-87af55453f1f,有限会社水野　,7f90759f-24c8-4475-8344-097e7102de26,14762407-fbfd-4467-8c2d-198ba707ecad,2021/12/03,喫茶・レストラン　美寿乃,喫茶レストラン美寿乃,有限会社水野　
石村　成浩,,炭火焼 鉄板ホルモン　炎 炎,名古屋市中川区八熊三丁目２１番１２号　,名古屋市中川区八熊３丁目２１番１２号, ,323-7767,飲食店営業,2021/12/3,3中川保健第1-301号,2021/12/21,2027/12/20,,245,炭火焼 鉄板ホルモン　炎 炎,052,052-323-7767,,,,名古屋市中川区八熊３丁目２１番１２号,愛知県名古屋市中川区八熊３丁目２１番１２号, ,116092,23,23110,八熊３,,,2021/12/03,2021/12/21,2027/12/20,,石村　成浩,,,,,,,,,3中川保健第1-301号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,炭火焼鉄板ホルモン炎炎052-323-776711609223110,de9d0a45-9bf0-4d33-9022-613bd795cc06,,personal,3e50e8cb-1244-495b-854c-dc4241cfee38,2021/12/03,炭火焼　鉄板ホルモン　炎　炎,炭火焼鉄板ホルモン炎炎,
児玉  しげ子,,にらめっこ,名古屋市中川区尾頭橋二丁目１３番１９号　,名古屋市中川区尾頭橋２丁目１３番１９号, ,321-5239,飲食店営業,2021/12/6,3中川保健第1-313号,2021/12/21,2027/12/20,,245,にらめっこ,052,052-321-5239,,,,名古屋市中川区尾頭橋２丁目１３番１９号,愛知県名古屋市中川区尾頭橋２丁目１３番１９号, ,116083,23,23110,尾頭橋２,,,2021/12/06,2021/12/21,2027/12/20,,児玉  しげ子,,,,,,,,,3中川保健第1-313号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,にらめっこ052-321-523911608323110,c3f799a0-343a-470b-ad29-dfaae9a21909,,personal,50b764c7-3c6b-4030-9929-cfc397ed83a6,2021/12/06,にらめっこ,にらめっこ,
株式会社中日商会 代表取締役　李　龍崗,752-2252,ローソン中川戸田三丁目店,名古屋市中川区戸田三丁目１５０４番地１　,名古屋市中川区戸田３丁目１５０４番地１,,304-2062,飲食店営業,2021/12/2,3中川保健第1-318号,2021/12/3,2028/2/20,,245,ローソン中川戸田三丁目店,052,052-304-2062,,,,名古屋市中川区戸田３丁目１５０４番地１,愛知県名古屋市中川区戸田３丁目１５０４番地１,,116154,23,23110,戸田３,,,2021/12/02,2021/12/03,2028/02/20,株式会社中日商会 ,代表取締役　李　龍崗,052-752-2252,,,,,,,,3中川保健第1-318号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,ロソン中川戸田三丁目店052-304-206211615423110,880d02ef-b722-45ba-b521-66ccaa6419da,株式会社中日商会　,f0da9267-315c-4945-a3b5-e6ea1b9919be,3b528aa9-a738-4bdd-ada6-6ddb3360628a,2021/12/02,ローソン中川戸田三丁目店,ロソン中川戸田三丁目店,株式会社中日商会　
株式会社　米乃家 代表取締役　村瀬　昇平,733-7880,米乃家　ヨシヅヤ太平通り店,名古屋市中川区宮脇町２丁目１１番地　ヨシヅヤ太平通り店　１F,名古屋市中川区宮脇町２丁目１１番地,ヨシヅヤ太平通り店 １F,354-8250,飲食店営業,2021/12/3,3中川保健第1-309号,2021/12/3,2028/7/20,,245,米乃家　ヨシヅヤ太平通り店,052,052-354-8250,,,,名古屋市中川区宮脇町２丁目１１番地,愛知県名古屋市中川区宮脇町２丁目１１番地,ヨシヅヤ太平通り店 １F,116013,23,23110,宮脇町２,,,2021/12/03,2021/12/03,2028/07/20,株式会社　米乃家 ,代表取締役　村瀬　昇平,052-733-7880,,,,,,,,3中川保健第1-309号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,米乃家ヨシヅヤ太平通り店052-354-825011601323110,9fb43e9f-08db-4015-b44a-912c580e4f9c,株式会社米乃家　,0163af97-3f92-4477-b5ad-0a9ab23c543b,e0a00dbe-da10-4024-8fbf-e1bf972c570b,2021/12/03,米乃家　ヨシヅヤ太平通り店,米乃家ヨシヅヤ太平通り店,株式会社米乃家　
水野 　雅一,,大将,名古屋市中川区尾頭橋三丁目１番８号　,名古屋市中川区尾頭橋３丁目１番８号, ,321-7731,飲食店営業,2021/12/6,3中川保健第1-292号,2021/12/21,2027/12/20,,245,大将,052,052-321-7731,,,,名古屋市中川区尾頭橋３丁目１番８号,愛知県名古屋市中川区尾頭橋３丁目１番８号, ,116084,23,23110,尾頭橋３,,,2021/12/06,2021/12/21,2027/12/20,,水野 　雅一,,,,,,,,,3中川保健第1-292号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,大将052-321-773111608423110,6b7338bb-90a0-4c2e-a424-ad7048eac2d0,,personal,b2ac412b-678c-4d89-a9db-429b6a86258b,2021/12/06,大将,大将,
株式会社フラット・フィールド・オペレーションズ 代表取締役　平野　誠,0725-20-6011,うまみ処　HACHI,名古屋市中川区山王一丁目６０１番地　喜多の湯内,名古屋市中川区山王１丁目６０１番地, 喜多の湯内,339-5260,飲食店営業,2021/12/7,3中川保健第1-314号,2021/12/21,2027/12/20,,245,うまみ処　HACHI,052,052-339-5260,,,,名古屋市中川区山王１丁目６０１番地,愛知県名古屋市中川区山王１丁目６０１番地, 喜多の湯内,115759,23,23110,山王１,,,2021/12/07,2021/12/21,2027/12/20,株式会社フラット・フィールド・オペレーションズ ,代表取締役　平野　誠,0725-20-6011,,,,,,,,3中川保健第1-314号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,うまみ処ＨＡＣＨＩ052-339-526011575923110,5ab0e798-cf4f-4bd3-ace7-1c5dd0936a06,株式会社フラット・フィールド・オペレーションズ　,9bc24f64-3147-46e5-a3a1-248ed47dc963,369c8261-03e7-4f0a-8c95-155de042cd14,2021/12/07,うまみ処　ＨＡＣＨＩ,うまみ処ＨＡＣＨＩ,株式会社フラット・フィールド・オペレーションズ　
安田 亜古,,焼処 　しま,名古屋市中川区山王三丁目１２番２４号　,名古屋市中川区山王３丁目１２番２４号, ,324-7477,飲食店営業,2021/12/9,3中川保健第1-302号,2021/12/21,2027/12/20,,245,焼処 　しま,052,052-324-7477,,,,名古屋市中川区山王３丁目１２番２４号,愛知県名古屋市中川区山王３丁目１２番２４号, ,115761,23,23110,山王３,,,2021/12/09,2021/12/21,2027/12/20,,安田 亜古,,,,,,,,,3中川保健第1-302号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,焼処しま052-324-747711576123110,e9f672c4-8a82-4cee-95b6-f5deb74a2a41,,personal,91659eed-202c-44ed-bfbc-906110edaae4,2021/12/09,焼処　しま,焼処しま,
小山　矢寿子,,ファミリーマート中川住宅西店,名古屋市中川区中島新町二丁目１６１１番地　,名古屋市中川区中島新町２丁目１６１１番地 ,,369-1027,飲食店営業,2021/12/3,3中川保健第1-320号,2021/12/3,2028/1/20,,245,ファミリーマート中川住宅西店,052,052-369-1027,,,,名古屋市中川区中島新町２丁目１６１１番地 ,愛知県名古屋市中川区中島新町２丁目１６１１番地,,115872,23,23110,中島新町２,,,2021/12/03,2021/12/03,2028/01/20,,小山　矢寿子,,,,,,,,,3中川保健第1-320号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,ファミリマト中川住宅西店052-369-102711587223110,99166d29-ccb3-4429-8b85-46e2c53a8a6c,,personal,e94666b9-b230-4e45-ac84-55879ab2c161,2021/12/03,ファミリーマート中川住宅西店,ファミリマト中川住宅西店,
日笠　正之,,お食事村,名古屋市中川区山王二丁目６番　一光ハイツ山王A１０５　一階,名古屋市中川区山王２丁目６番,一光ハイツ山王A１０５ 一階,,飲食店営業,2021/12/14,3中川保健第1-315号,2021/12/21,2027/12/20,,245,お食事村,052,,,,,名古屋市中川区山王２丁目６番,愛知県名古屋市中川区山王２丁目６番,一光ハイツ山王A１０５ 一階,115760,23,23110,山王２,,,2021/12/14,2021/12/21,2027/12/20,,日笠　正之,,,,,,,,,3中川保健第1-315号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,お食事村11576023110,b20a76ce-c4c8-4f5c-b5d4-26b2e655e561,,personal,7e0ef9f7-16e8-4b86-ba37-68464cffd728,2021/12/14,お食事村,お食事村,
清　大典,,Lien de famille,名古屋市中川区尾頭橋三丁目３番３号　サンベアーマンション金山１０５,名古屋市中川区尾頭橋３丁目３番３号, サンベアーマンション金山１０５,887-2099,飲食店営業,2021/12/10,3中川保健第1-271号,2021/12/20,2027/12/20,,245,Lien de famille,052,052-887-2099,,,,名古屋市中川区尾頭橋３丁目３番３号,愛知県名古屋市中川区尾頭橋３丁目３番３号, サンベアーマンション金山１０５,116084,23,23110,尾頭橋３,,,2021/12/10,2021/12/20,2027/12/20,,清　大典,,,,,,,,,3中川保健第1-271号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,Ｌｉｅｎｄｅｆａｍｉｌｌｅ052-887-209911608423110,db5fdaef-f04e-497d-a5bd-ba51880188af,,personal,f12b7c87-6804-4d28-8c74-6cea1c2fd986,2021/12/10,Ｌｉｅｎ　ｄｅ　ｆａｍｉｌｌｅ,Ｌｉｅｎｄｅｆａｍｉｌｌｅ,
村上 芳也,,中国料理 萬季,名古屋市中川区尾頭橋一丁目６番７号　,名古屋市中川区尾頭橋１丁目６番７号, ,322-2965,飲食店営業,2021/12/14,3中川保健第1-303号,2021/12/21,2027/12/20,,245,中国料理 萬季,052,052-322-2965,,,,名古屋市中川区尾頭橋１丁目６番７号,愛知県名古屋市中川区尾頭橋１丁目６番７号, ,116082,23,23110,尾頭橋１,,,2021/12/14,2021/12/21,2027/12/20,,村上 芳也,,,,,,,,,3中川保健第1-303号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,中国料理萬季052-322-296511608223110,087dfca1-e85b-4f7c-b65b-eab39ca3bce6,,personal,6446d2f6-2ba8-458f-a18b-485b9573a528,2021/12/14,中国料理　萬季,中国料理萬季,
筒井　ひとみ,,cafe ブロッサム,名古屋市中川区中島新町二丁目１００１番地　,名古屋市中川区中島新町２丁目１００１番地 ,,352-5984,飲食店営業,2021/12/13,3中川保健第1-331号,2022/1/21,2028/1/20,,245,cafe ブロッサム,052,052-352-5984,,,,名古屋市中川区中島新町２丁目１００１番地 ,愛知県名古屋市中川区中島新町２丁目１００１番地,,115872,23,23110,中島新町２,,,2021/12/13,2022/01/21,2028/01/20,,筒井　ひとみ,,,,,,,,,3中川保健第1-331号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,ｃａｆｅブロッサム052-352-598411587223110,01d64c72-9eed-41d9-83f6-8a6951e3b518,,personal,a38eaa16-5103-4f6d-8a24-322327769b28,2021/12/13,ｃａｆｅ　ブロッサム,ｃａｆｅブロッサム,
IDOHARA CHERRY TOLENTINO,,スナック　ジュエル,名古屋市中川区尾頭橋二丁目５番１８号　,名古屋市中川区尾頭橋２丁目５番１８号, ,,飲食店営業,2021/12/15,3中川保健第1-325号,2021/12/21,2027/12/20,,245,スナック　ジュエル,052,,,,,名古屋市中川区尾頭橋２丁目５番１８号,愛知県名古屋市中川区尾頭橋２丁目５番１８号, ,116083,23,23110,尾頭橋２,,,2021/12/15,2021/12/21,2027/12/20,,IDOHARA CHERRY TOLENTINO,,,,,,,,,3中川保健第1-325号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,スナックジュエル11608323110,368f346a-8106-4b3a-8a5a-121eaf7c812d,,personal,3f30c549-c227-4883-bdf8-c7ebd51c8796,2021/12/15,スナック　ジュエル,スナックジュエル,
城　浩,,鉄板串焼きDining　１・６・４,名古屋市中川区助光二丁目６０６番地　,名古屋市中川区助光２丁目６０６番地 ,,303-6818,飲食店営業,2021/12/16,3中川保健第1-319号,2021/12/17,2028/3/20,,245,鉄板串焼きDining　１・６・４,052,052-303-6818,,,,名古屋市中川区助光２丁目６０６番地 ,愛知県名古屋市中川区助光２丁目６０６番地,,116134,23,23110,助光２,,,2021/12/16,2021/12/17,2028/03/20,,城　浩,,,,,,,,,3中川保健第1-319号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,鉄板串焼きＤｉｎｉｎｇ１６４052-303-681811613423110,517f9cbd-cc4e-4ef9-beb2-5d6f0ce265b9,,personal,5bb0c518-ea32-4e8a-b3fd-fbfeeb56eac7,2021/12/16,鉄板串焼きＤｉｎｉｎｇ　１・６・４,鉄板串焼きＤｉｎｉｎｇ１６４,
鈴木　芽生,,ALice in wonderland,名古屋市中川区八田町６１０番地の２　サクセス八田　１ＦＡ,名古屋市中川区八田町６１０番地の２,サクセス八田 １ＦＡ,052-361-8999,飲食店営業,2021/12/14,3中川保健第1-285号,2021/12/14,2028/5/20,,245,ALice in wonderland,052,052-361-8999,,,,名古屋市中川区八田町６１０番地の２,愛知県名古屋市中川区八田町６１０番地ノ２,サクセス八田 １ＦＡ,115928,23,23110,八田町,,,2021/12/14,2021/12/14,2028/05/20,,鈴木　芽生,,,,,,,,,3中川保健第1-285号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,ＡＬｉｃｅｉｎｗｏｎｄｅｒｌａｎｄ052-361-899911592823110,f7f1679a-729f-4d4d-80f2-28871e22d549,,personal,d621d3e8-b745-4be3-b460-a3abb244f27d,2021/12/14,ＡＬｉｃｅ　ｉｎ　ｗｏｎｄｅｒｌａｎｄ,ＡＬｉｃｅｉｎｗｏｎｄｅｒｌａｎｄ,
株式会社アトコ 代表取締役　木脇　徹一郎,883-2816,名馬館２F売店　atlas foods,名古屋市中川区尾頭橋一丁目１番４７号　ウインズ名古屋２F,名古屋市中川区尾頭橋１丁目１番４７号, ウインズ名古屋２F,883-3220,飲食店営業,2021/12/17,3中川保健第1-324号,2021/12/21,2027/12/20,,245,名馬館２F売店　atlas foods,052,052-883-3220,,,,名古屋市中川区尾頭橋１丁目１番４７号,愛知県名古屋市中川区尾頭橋１丁目１番４７号, ウインズ名古屋２F,116082,23,23110,尾頭橋１,,,2021/12/17,2021/12/21,2027/12/20,株式会社アトコ ,代表取締役　木脇　徹一郎,052-883-2816,,,,,,,,3中川保健第1-324号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,名馬館２Ｆ売店ａｔｌａｓｆｏｏｄｓ052-883-322011608223110,13315ce8-7f7d-4eb3-8c4b-dc2ad9942c76,株式会社アトコ　,1aa73b53-11ea-4b6d-9fc8-e758eff564a5,a3c0440a-8957-44b2-9d2b-7ce06b609403,2021/12/17,名馬館２Ｆ売店　ａｔｌａｓ　ｆｏｏｄｓ,名馬館２Ｆ売店ａｔｌａｓｆｏｏｄｓ,株式会社アトコ　
小林 茂雄,,piece,名古屋市中川区中島新町三丁目１６０２番地　第二おくむらマンション1D,名古屋市中川区中島新町３丁目１６０２番地, 第二おくむらマンション１D,354-6610,飲食店営業,2021/12/15,3中川保健第1-336号,2022/1/21,2028/1/20,,245,piece,052,052-354-6610,,,,名古屋市中川区中島新町３丁目１６０２番地,愛知県名古屋市中川区中島新町３丁目１６０２番地, 第二おくむらマンション１D,115873,23,23110,中島新町３,,,2021/12/15,2022/01/21,2028/01/20,,小林 茂雄,,,,,,,,,3中川保健第1-336号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,ｐｉｅｃｅ052-354-661011587323110,56132eb3-d5fb-4565-b3d2-83e9c7e40c70,,personal,89d3ebe1-8234-4d4e-bd7f-6d04b62ac19f,2021/12/15,ｐｉｅｃｅ,ｐｉｅｃｅ,
