https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2313,n処理終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d08_import_license_datas,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,施設名,,業種,業態,施設-住所1,施設-マンション名,,,施設-電話番号1,申請者1,,確認番号,,,,,,,,,申請年月日,申請者4,申請者2,申請者3,申請-住所1,申請-マンション名,申請-電話番号1,,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,2100300043,東京都,渋谷区,セブン－イレブン渋谷セルリアンタワー店,,コンビニエンスストア,,東京都渋谷区桜丘町26-1,,,,03-3463-1557,株式会社セブン－イレブン・ジャパン,,3渋保生食届第43号,,,,,,,,,2021/6/1,,代表取締役,永松　文彦,東京都千代田区二番町８番地８,,03-6238-3711,,,192,セブン－イレブン渋谷セルリアンタワー店,03,03-3463-1557,,,,東京都渋谷区桜丘町26-1,東京都渋谷区桜丘町２６－１,,74488,13,13113,桜丘町,2021/06/01,,,,,株式会社セブン－イレブン・ジャパン, 代表取締役 永松　文彦,03-6238-3711,東京都千代田区二番町８番地８,東京都千代田区二番町８番地８,,72918,東京都,千代田区,二番町,3渋保生食届第43号,,コンビニエンスストア,,,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,I,58,589,5891,セブンイレブン渋谷セルリアンタワ店03-3463-15577448813113,00192_aa288753-d421-4f37-9335-0b9768ebcb64,株式会社セブン－イレブン・ジャパン72918,91e586e4-a889-4094-8d23-fd00f30dd2a4,e01d500f-7554-4127-a225-0511715c1623,2021/06/01,セブンイレブン渋谷セルリアンタワー店,セブンイレブン渋谷セルリアンタワ店,株式会社セブン－イレブン・ジャパン
131130,2100300033,東京都,渋谷区,ワインショップ・エノテカ　渋谷ヒカリエＳｈｉｎＱｓ店,,その他の食料・飲料販売業,,東京都渋谷区渋谷2-21-1,渋谷ヒカリエＳｈｉｎＱｓ　地下２階,,,03-3498-3285,エノテカ株式会社,,3渋保生食届第33号,,,,,,,,,2021/6/1,,,黒木誠也,東京都港区南麻布５丁目１４番１５号,,03-3280-3678,,,192,ワインショップ・エノテカ　渋谷ヒカリエＳｈｉｎＱｓ店,03,03-3498-3285,,,,東京都渋谷区渋谷2-21-1,東京都渋谷区渋谷２－２１－１,渋谷ヒカリエＳｈｉｎＱｓ　地下２階,74494,13,13113,渋谷２,2021/06/01,,,,,エノテカ株式会社,  黒木誠也,03-3280-3678,東京都港区南麻布５丁目１４番１５号,東京都港区南麻布５丁目１４番１５号,,73148,東京都,港区,南麻布５,3渋保生食届第33号,,その他の食料品製造・加工業,(包装),,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,E,9,99,,ワインショップエノテカ渋谷ヒカリエＳｈｉｎＱｓ店03-3498-32857449413113,fe1adb6d-e51d-4552-a7ea-de7e704881ac,エノテカ株式会社73148,d792eb2f-10c6-40a0-a9fd-f79f5bc3da83,a9883379-832d-4c75-b370-0f97f594b556,2021/06/01,ワインショップ・エノテカ　渋谷ヒカリエＳｈｉｎＱｓ店,ワインショップエノテカ渋谷ヒカリエＳｈｉｎＱｓ店,エノテカ株式会社
131130,2100300003,東京都,渋谷区,株式会社九州屋　渋谷ヒカリエＳｉｎＱｓ店,,野菜果物販売業,,東京都渋谷区渋谷2-21-1,渋谷ヒカリエＳｉｎＱｓ　Ｂ３Ｆ,,,03-6434-1884,株式会社九州屋,,3渋保生食届第3号,,,,,,,,,2021/6/1,,,小林拓,東京都八王子市越野２４－１,,042-676-3111,,,192,株式会社九州屋　渋谷ヒカリエＳｉｎＱｓ店,03,03-6434-1884,,,,東京都渋谷区渋谷2-21-1,東京都渋谷区渋谷２－２１－１,渋谷ヒカリエＳｉｎＱｓ　Ｂ３Ｆ,74494,13,13113,渋谷２,2021/06/01,,,,,株式会社九州屋,  小林拓,042-676-3111,東京都八王子市越野２４－１,東京都八王子市越野２４－１,,76037,東京都,八王子市,越野,3渋保生食届第3号,,野菜果物販売業,,,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,I,58,582,,株式会社九州屋渋谷ヒカリエＳｉｎＱｓ店03-6434-18847449413113,e4536ee6-dd4b-4d12-9fbc-ead7b8ed6c74,株式会社九州屋76037,3a38fedf-199d-4bd0-bb5c-4a74402bfc2b,496998d4-5c72-41b5-b4fb-92d3b8d6892b,2021/06/01,株式会社九州屋　渋谷ヒカリエＳｉｎＱｓ店,株式会社九州屋渋谷ヒカリエＳｉｎＱｓ店,株式会社九州屋
131130,2100300036,東京都,渋谷区,ＲＦ１・いとはん,,弁当販売業,,東京都渋谷区渋谷2-21-1,渋谷ヒカリエ　ＳｈｉｎＱｓ　東横のれん街店,,,080-8302-5686,株式会社ロック・フィールド,,3渋保生食届第36号,,,,,,,,,2021/6/1,,,古塚孝志,兵庫県神戸市東灘区魚崎浜町１５番地２,,078-435-2240,,,192,ＲＦ１・いとはん,03,080-8302-5686,,,,東京都渋谷区渋谷2-21-1,東京都渋谷区渋谷２－２１－１,渋谷ヒカリエ　ＳｈｉｎＱｓ　東横のれん街店,74494,13,13113,渋谷２,2021/06/01,,,,,株式会社ロック・フィールド,  古塚孝志,078-435-2240,兵庫県神戸市東灘区魚崎浜町１５番地２,兵庫県神戸市東灘区魚崎浜町１５番地２,,162972,兵庫県,神戸市東灘区,魚崎浜町,3渋保生食届第36号,,弁当販売業,,,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,I,58,581,5811,ＲＦ１いとはん080-8302-56867449413113,8e388ef9-49f2-4062-af60-7c368a4dbadb,株式会社ロック・フィールド162972,46b44e40-8f67-4277-9074-f7b85ebab00c,adebfe66-53a9-4ffe-a9d9-acda9b95fad2,2021/06/01,ＲＦ１・いとはん,ＲＦ１いとはん,株式会社ロック・フィールド
131130,2100300038,東京都,渋谷区,ＲＦ１（ＥＢ－２０１－Ｃ－１）,,弁当販売業,,東京都渋谷区渋谷2-24-12,渋谷スクランブルスクエア　地下２階,,,080-8302-5880,株式会社ロック・フィールド,,3渋保生食届第38号,,,,,,,,,2021/6/1,,,古塚孝志,兵庫県神戸市東灘区魚崎浜町１５番地２,,078-435-2240,,,192,ＲＦ１（ＥＢ－２０１－Ｃ－１）,03,080-8302-5880,,,,東京都渋谷区渋谷2-24-12,東京都渋谷区渋谷２－２４－１２,渋谷スクランブルスクエア　地下２階,74494,13,13113,渋谷２,2021/06/01,,,,,株式会社ロック・フィールド,  古塚孝志,078-435-2240,兵庫県神戸市東灘区魚崎浜町１５番地２,兵庫県神戸市東灘区魚崎浜町１５番地２,,162972,兵庫県,神戸市東灘区,魚崎浜町,3渋保生食届第38号,,弁当販売業,,,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,I,58,581,5811,ＲＦ１ＥＢ２０１Ｃ１080-8302-58807449413113,b1b2ae53-b959-4990-9662-b73f629e282f,株式会社ロック・フィールド162972,46b44e40-8f67-4277-9074-f7b85ebab00c,1d39a4eb-8d6c-467f-aa66-885400b6eebe,2021/06/01,ＲＦ１（ＥＢ－２０１－Ｃ－１）,ＲＦ１ＥＢ２０１Ｃ１,株式会社ロック・フィールド
131130,2100300612,東京都,渋谷区,トモズ　渋谷並木橋店,,乳類販売業,,東京都渋谷区渋谷3-10-13,,,,03-6427-9926,株式会社トモズ,,3渋保生食届第612号,,,,,,,,,2021/6/1,,代表取締役,德廣　英之,東京都文京区西片一丁目１５番１５号,,03-5844-0252,,,192,トモズ　渋谷並木橋店,03,03-6427-9926,,,,東京都渋谷区渋谷3-10-13,東京都渋谷区渋谷３－１０－１３,,74495,13,13113,渋谷３,2021/06/01,,,,,株式会社トモズ, 代表取締役 德廣　英之,03-5844-0252,東京都文京区西片一丁目１５番１５号,東京都文京区西片１丁目１５番１５号,,73352,東京都,文京区,西片１,3渋保生食届第612号,,乳類販売業,,,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,I,58,,,トモズ渋谷並木橋店03-6427-99267449513113,a6c742b4-7e9f-49af-b048-c76b40a129b4,株式会社トモズ73352,f944e483-94b7-49ac-b0b3-cf13b8c7ad9f,4bd59140-3187-474a-86b2-5a365f530ea2,2021/06/01,トモズ　渋谷並木橋店,トモズ渋谷並木橋店,株式会社トモズ
131130,2100300011,東京都,渋谷区,株式会社　ムラタ栄興　東京営業所,,乳類販売業,,東京都渋谷区渋谷3-29-12,,,,03-5469-6120,株式会社　ムラタ栄興,,3渋保生食届第11号,,,,,,,,,2021/6/1,,,丸山英毅,京都府長岡京市天神２丁目２６－１０,,075-955-0522,,,192,株式会社　ムラタ栄興　東京営業所,03,03-5469-6120,,,,東京都渋谷区渋谷3-29-12,東京都渋谷区渋谷３－２９－１２,,74495,13,13113,渋谷３,2021/06/01,,,,,株式会社　ムラタ栄興,  丸山英毅,075-955-0522,京都府長岡京市天神２丁目２６－１０,京都府長岡京市天神２丁目２６－１０,,149420,京都府,長岡京市,天神２,3渋保生食届第11号,,乳類販売業,,,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,I,58,,,株式会社ムラタ栄興東京営業所03-5469-61207449513113,ed54aa35-24e5-4eaf-9d17-3b42c9b9d7b3,株式会社ムラタ栄興149420,1b8a6533-0a57-426e-bd72-0ce7130aeff4,7fa50116-1e34-4d6a-94da-806735ad780c,2021/06/01,株式会社ムラタ栄興　東京営業所,株式会社ムラタ栄興東京営業所,株式会社ムラタ栄興
131130,2100300012,東京都,渋谷区,株式会社　ムラタ栄興　東京営業所,,弁当販売業,,東京都渋谷区渋谷3-29-12,,,,03-5469-6120,株式会社　ムラタ栄興,,3渋保生食届第12号,,,,,,,,,2021/6/1,,,丸山英毅,京都府長岡京市天神２丁目２６－１０,,075-955-0522,,,192,株式会社　ムラタ栄興　東京営業所,03,03-5469-6120,,,,東京都渋谷区渋谷3-29-12,東京都渋谷区渋谷３－２９－１２,,74495,13,13113,渋谷３,2021/06/01,,,,,株式会社　ムラタ栄興,  丸山英毅,075-955-0522,京都府長岡京市天神２丁目２６－１０,京都府長岡京市天神２丁目２６－１０,,149420,京都府,長岡京市,天神２,3渋保生食届第12号,,弁当販売業,,,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,I,58,581,5811,株式会社ムラタ栄興東京営業所03-5469-61207449513113,ed54aa35-24e5-4eaf-9d17-3b42c9b9d7b3,株式会社ムラタ栄興149420,1b8a6533-0a57-426e-bd72-0ce7130aeff4,a6827f81-9204-4e20-9117-da80639d628f,2021/06/01,株式会社ムラタ栄興　東京営業所,株式会社ムラタ栄興東京営業所,株式会社ムラタ栄興
131130,2100300013,東京都,渋谷区,株式会社　ムラタ栄興　東京営業所,,野菜果物販売業,,東京都渋谷区渋谷3-29-12,,,,03-5469-6120,株式会社　ムラタ栄興,,3渋保生食届第13号,,,,,,,,,2021/6/1,,,丸山英毅,京都府長岡京市天神２丁目２６－１０,,075-955-0522,,,192,株式会社　ムラタ栄興　東京営業所,03,03-5469-6120,,,,東京都渋谷区渋谷3-29-12,東京都渋谷区渋谷３－２９－１２,,74495,13,13113,渋谷３,2021/06/01,,,,,株式会社　ムラタ栄興,  丸山英毅,075-955-0522,京都府長岡京市天神２丁目２６－１０,京都府長岡京市天神２丁目２６－１０,,149420,京都府,長岡京市,天神２,3渋保生食届第13号,,野菜果物販売業,,,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,I,58,582,,株式会社ムラタ栄興東京営業所03-5469-61207449513113,ed54aa35-24e5-4eaf-9d17-3b42c9b9d7b3,株式会社ムラタ栄興149420,1b8a6533-0a57-426e-bd72-0ce7130aeff4,747f36ce-e9fe-446c-a391-98b81b6442cb,2021/06/01,株式会社ムラタ栄興　東京営業所,株式会社ムラタ栄興東京営業所,株式会社ムラタ栄興
131130,2100300014,東京都,渋谷区,株式会社　ムラタ栄興　東京営業所,,その他の食料・飲料販売業,,東京都渋谷区渋谷3-29-12,,,,03-5469-6120,株式会社　ムラタ栄興,,3渋保生食届第14号,,,,,,,,,2021/6/1,,,丸山英毅,京都府長岡京市天神２丁目２６－１０,,075-955-0522,,,192,株式会社　ムラタ栄興　東京営業所,03,03-5469-6120,,,,東京都渋谷区渋谷3-29-12,東京都渋谷区渋谷３－２９－１２,,74495,13,13113,渋谷３,2021/06/01,,,,,株式会社　ムラタ栄興,  丸山英毅,075-955-0522,京都府長岡京市天神２丁目２６－１０,京都府長岡京市天神２丁目２６－１０,,149420,京都府,長岡京市,天神２,3渋保生食届第14号,,その他の食料品製造・加工業,(包装),,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,E,9,99,,株式会社ムラタ栄興東京営業所03-5469-61207449513113,ed54aa35-24e5-4eaf-9d17-3b42c9b9d7b3,株式会社ムラタ栄興149420,1b8a6533-0a57-426e-bd72-0ce7130aeff4,b0e554a5-a3ae-44e0-8edc-4d118f0894dc,2021/06/01,株式会社ムラタ栄興　東京営業所,株式会社ムラタ栄興東京営業所,株式会社ムラタ栄興
131130,2100300022,東京都,渋谷区,マテリア・テクノロジーズ株式会社,,調味料製造・加工業,,東京都渋谷区松濤1-28-2,,,,090-4013-9801,マテリア・テクノロジーズ株式会社,,3渋保生食届第22号,,,,,,,,,2021/6/1,,,関幸太郎,東京都渋谷区松濤１－２８－２,,090-4013-9801,,,192,マテリア・テクノロジーズ株式会社,03,090-4013-9801,,,,東京都渋谷区松濤1-28-2,東京都渋谷区松濤１－２８－２,,74497,13,13113,松濤１,2021/06/01,,,,,マテリア・テクノロジーズ株式会社,  関幸太郎,090-4013-9801,東京都渋谷区松濤１－２８－２,東京都渋谷区松濤１－２８－２,,74497,東京都,渋谷区,松濤１,3渋保生食届第22号,,調味料製造・加工業,,,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,E,9,94,,マテリアテクノロジズ株式会社090-4013-98017449713113,b988e3ac-523d-4514-9aa3-b992d0ec816a,マテリア・テクノロジーズ株式会社74497,b8c88ca4-20ca-4d1e-aec9-2178f109ffca,4188e8ed-fe5c-4d5c-807c-25d7ca5c99e9,2021/06/01,マテリア・テクノロジーズ株式会社,マテリアテクノロジズ株式会社,マテリア・テクノロジーズ株式会社
131130,2100300004,東京都,渋谷区,ダイソー原宿（２Ｆ）店,,その他の食料・飲料販売業,,東京都渋谷区神宮前1-19-24,ビレッジ１０７　　２階,,,,株式会社大創産業,,3渋保生食届第4号,,,,,,,,,2021/6/1,,,矢野靖二,広島県東広島市西条吉行東一丁目４番１４号,,082-420-0100,,,192,ダイソー原宿（２Ｆ）店,03,,,,,東京都渋谷区神宮前1-19-24,東京都渋谷区神宮前１－１９－２４,ビレッジ１０７　　２階,74500,13,13113,神宮前１,2021/06/01,,,,,株式会社大創産業,  矢野靖二,082-420-0100,広島県東広島市西条吉行東一丁目４番１４号,広島県東広島市西条吉行東１丁目４番１４号,,186030,広島県,東広島市,西条吉行東１,3渋保生食届第4号,,その他の食料品製造・加工業,(包装),,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,E,9,99,,ダイソ原宿２Ｆ店7450013113,a925ca6b-8e44-4f40-bef7-a4f746fac67b,株式会社大創産業186030,4b7478b9-e92a-48e2-998f-aaaee569b5a2,927cee80-7858-4392-bb1f-35f310e16980,2021/06/01,ダイソー原宿（２Ｆ）店,ダイソ原宿２Ｆ店,株式会社大創産業
131130,2100300023,東京都,渋谷区,ファミリーマート神宮前二丁目店,,コンビニエンスストア,,東京都渋谷区神宮前2-32-1,,,,03-5413-7085,株式会社ファミリーマート,,3渋保生食届第23号,,,,,,,,,2021/6/1,,,細見研介,東京都港区芝浦３丁目１－２１,,03-6436-7717,,,192,ファミリーマート神宮前二丁目店,03,03-5413-7085,,,,東京都渋谷区神宮前2-32-1,東京都渋谷区神宮前２－３２－１,,74501,13,13113,神宮前２,2021/06/01,,,,,株式会社ファミリーマート,  細見研介,03-6436-7717,東京都港区芝浦３丁目１－２１,東京都港区芝浦３丁目１－２１,,73084,東京都,港区,芝浦３,3渋保生食届第23号,,コンビニエンスストア,,,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,I,58,589,5891,ファミリマト神宮前二丁目店03-5413-70857450113113,00192_cd5da5a3-0c1e-4e59-bae9-f96166c541d6,株式会社ファミリーマート73084,7773b241-e26c-4fd9-bcda-b7c77a580949,574c9250-e2f8-42a9-a46c-e5026dd89c45,2021/06/01,ファミリーマート神宮前二丁目店,ファミリマト神宮前二丁目店,株式会社ファミリーマート
131130,2100300032,東京都,渋谷区,ワインショップ・エノテカ＆バー　表参道ヒルズ店,,その他の食料・飲料販売業,,東京都渋谷区神宮前4-12-10,表参道ヒルズ　３階,,,03-6804-5025,エノテカ株式会社,,3渋保生食届第32号,,,,,,,,,2021/6/1,,,黒木誠也,東京都港区南麻布５丁目１４番１５号,,03-3280-3678,,,192,ワインショップ・エノテカ＆バー　表参道ヒルズ店,03,03-6804-5025,,,,東京都渋谷区神宮前4-12-10,東京都渋谷区神宮前４－１２－１０,表参道ヒルズ　３階,74503,13,13113,神宮前４,2021/06/01,,,,,エノテカ株式会社,  黒木誠也,03-3280-3678,東京都港区南麻布５丁目１４番１５号,東京都港区南麻布５丁目１４番１５号,,73148,東京都,港区,南麻布５,3渋保生食届第32号,,その他の食料品製造・加工業,(包装),,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,E,9,99,,ワインショップエノテカバ表参道ヒルズ店03-6804-50257450313113,a46399f5-822d-4c1b-aac0-e4ed2a54a53a,エノテカ株式会社73148,d792eb2f-10c6-40a0-a9fd-f79f5bc3da83,76c22851-bb62-4103-bccc-2aec1a244ab3,2021/06/01,ワインショップ・エノテカ＆バー　表参道ヒルズ店,ワインショップエノテカバ表参道ヒルズ店,エノテカ株式会社
131130,2100300005,東京都,渋谷区,ドトールコーヒーショップ　渋谷神南１丁目店,,その他の食料・飲料販売業,,東京都渋谷区神南1-10-1,,,,,株式会社ドトールコーヒー,,3渋保生食届第5号,,,,,,,,,2021/6/1,,,星野正則,東京都渋谷区神南１丁目１０－１　２Ｆ,,03-5459-9133,,,192,ドトールコーヒーショップ　渋谷神南１丁目店,03,,,,,東京都渋谷区神南1-10-1,東京都渋谷区神南１－１０－１,,74506,13,13113,神南１,2021/06/01,,,,,株式会社ドトールコーヒー,  星野正則,03-5459-9133,東京都渋谷区神南１丁目１０－１　２Ｆ,東京都渋谷区神南１丁目１０－１２Ｆ,,74506,東京都,渋谷区,神南１,3渋保生食届第5号,,その他の食料品製造・加工業,(包装),,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,E,9,99,,ドトルコヒショップ渋谷神南１丁目店7450613113,413f2a4e-7ee8-4982-aaed-5ccd971a2a40,株式会社ドトールコーヒー74506,2ddce668-3cdb-47e7-a49d-b2c6405e867c,0b28b62f-4999-4dd9-8327-74870ee7f19a,2021/06/01,ドトールコーヒーショップ　渋谷神南１丁目店,ドトルコヒショップ渋谷神南１丁目店,株式会社ドトールコーヒー
