https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,n処理終了,,,,,,,,,,,d08_import_license_datas,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申請者1,申請-電話番号1,施設名,施設-住所0,施設-住所1,施設-マンション名,施設-電話番号1,業種,許可年月日,確認番号,許可期間開始日,許可期間終了日,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
営業者名,"営業者
電話番号",営業所名称,営業所所在地,,,"営業所
電話番号",業種,許可年月日,許可番号,許可の有効期限FROM,許可の有効期限TO,,管轄保健所,名称,市外局番,電話番号,施設の郵便番号,緯度,経度,施設の住所（元住所）,施設の住所（整備）,施設マンション名,施設-住所コード,施設-都道府県,施設-郡・政令市・市区町村名,施設-大字名・字名,申請年月日,開業年月日,許可年月日,許可期間開始日,許可期間終了日,申請法人,申請者氏名(個人名),申請者（開設者）の電話番号,申請者の住所（元住所）,申請者の住所（整備）,申請マンション名,申請-住所コード,申請-都道府県,申請-郡・政令市・市区町村名,申請-大字名・字名,確認番号,申請区分,業種,業態,その他,法人番号,シート名,産業分類大,産業分類中,産業分類小,産業分類詳細,facility_idを識別するための文字列,店舗コード,company_idを識別するための文字列,法人コード,ライセンスコード,検索用日付,整備名称,整備名称2,整備申請法人
日達　昇,,歌志軒　有松店,名古屋市緑区境松二丁目５０８番地　１Ｆ,名古屋市緑区境松２丁目５０８番地,１Ｆ,625-2015,飲食店営業,2021/10/18,3緑保健第1-215号,2021/10/21,2027/10/20,,245,歌志軒　有松店,052,052-625-2015,,,,名古屋市緑区境松２丁目５０８番地,愛知県名古屋市緑区境松２丁目５０８番地,１Ｆ,117284,23,23114,境松２,,,2021/10/18,2021/10/21,2027/10/20,,日達　昇,,,,,,,,,3緑保健第1-215号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生()_2021年10月-2021年11月_末日,M,76,,,歌志軒有松店052-625-201511728423114,dc791f1f-8d1b-4131-b718-3b2e038a3290,,personal,63f3eb3e-35d0-40bf-8223-1f86c0af3542,2021/10/18,歌志軒　有松店,歌志軒有松店,
株式会社木曽路 代表取締役社長　内田　豊稔,872-1811,木曽路　鴻仏目店,名古屋市緑区小坂二丁目２３１３番地　,名古屋市緑区小坂２丁目２３１３番地 ,,877-0408,魚介類販売業,2021/10/18,3緑保健第1-213号,2021/10/18,2028/2/20,,245,木曽路　鴻仏目店,052,052-877-0408,,,,名古屋市緑区小坂２丁目２３１３番地 ,愛知県名古屋市緑区小坂２丁目２３１３番地,,117229,23,23114,小坂２,,,2021/10/18,2021/10/18,2028/02/20,株式会社木曽路 ,代表取締役社長　内田　豊稔,052-872-1811,,,,,,,,3緑保健第1-213号,,魚介類販売業,,,,245_愛知県_名古屋市保健所_食品衛生()_2021年10月-2021年11月_末日,I,58,,,木曽路鴻仏目店052-877-040811722923114,5aa110f1-cf2b-4f27-96ef-e44259d27375,株式会社木曽路　,544e9221-e756-49cd-adef-9dbc1eb803ef,f0a8feb8-1db2-459c-a0e3-d1e6edcbf44e,2021/10/18,木曽路　鴻仏目店,木曽路鴻仏目店,株式会社木曽路　
佐々木　和香,,花恋,名古屋市緑区鳴海町字京田９番地　,名古屋市緑区鳴海町字京田９番地 ,,621-1627,飲食店営業,2021/10/15,3緑保健第1-214号,2021/10/21,2027/10/20,,245,花恋,052,052-621-1627,,,,名古屋市緑区鳴海町字京田９番地 ,愛知県名古屋市緑区鳴海町字京田９番地,,117138,23,23114,鳴海町,,,2021/10/15,2021/10/21,2027/10/20,,佐々木　和香,,,,,,,,,3緑保健第1-214号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生()_2021年10月-2021年11月_末日,M,76,,,花恋052-621-162711713823114,895568d6-5616-4e21-ba6c-b4c8f5f29ffb,,personal,b0110375-25cb-40b8-86e9-88b3a0679624,2021/10/15,花恋,花恋,
有限会社　久保田酒店 代表取締役　久保田　裕介,0565-52-7738,ファミリーマート　緑境松店,名古屋市緑区境松一丁目５１０番地　,名古屋市緑区境松１丁目５１０番地 ,,629-5166,飲食店営業,2021/10/18,3緑保健第1-216号,2021/10/21,2027/10/20,,245,ファミリーマート　緑境松店,052,052-629-5166,,,,名古屋市緑区境松１丁目５１０番地 ,愛知県名古屋市緑区境松１丁目５１０番地,,117283,23,23114,境松１,,,2021/10/18,2021/10/21,2027/10/20,有限会社　久保田酒店 ,代表取締役　久保田　裕介,0565-52-7738,,,,,,,,3緑保健第1-216号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生()_2021年10月-2021年11月_末日,M,76,,,ファミリマト緑境松店052-629-516611728323114,88cebcad-eb2b-47fa-9d06-ab10ec74b082,有限会社久保田酒店　,f55534eb-c38b-43cb-9c96-c70c601016ca,f9d3457c-2c4e-4a5a-95e0-549c10bba93d,2021/10/18,ファミリーマート　緑境松店,ファミリマト緑境松店,有限会社久保田酒店　
近藤　雅也,,ＫＯＮＭＡＳＡ,名古屋市緑区有松１９０５番地　ＫＯＮＭＡＳＡビル　１階,名古屋市緑区有松１９０５番地,ＫＯＮＭＡＳＡビル １階,825-3477,飲食店営業,2021/10/22,3緑保健第1-219号,2021/10/22,2027/12/20,,245,ＫＯＮＭＡＳＡ,052,052-825-3477,,,,名古屋市緑区有松１９０５番地,愛知県名古屋市緑区有松１９０５番地,ＫＯＮＭＡＳＡビル １階,117289,23,23114,有松,,,2021/10/22,2021/10/22,2027/12/20,,近藤　雅也,,,,,,,,,3緑保健第1-219号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生()_2021年10月-2021年11月_末日,M,76,,,ＫＯＮＭＡＳＡ052-825-347711728923114,50fd997d-d789-4737-868c-216d12b660d3,,personal,a1c5f1d2-1791-4886-8ed0-334b9de5f817,2021/10/22,ＫＯＮＭＡＳＡ,ＫＯＮＭＡＳＡ,
株式会社　快活フロンティア 代表取締役　東　英和,045-590-4888,快活ＣＬＵＢ 鳴海徳重店,名古屋市緑区徳重一丁目１４１６番地　,名古屋市緑区徳重１丁目１４１６番地 ,,879-5188,飲食店営業,2021/11/2,3緑保健第1-227号,2021/11/21,2027/11/20,,245,快活ＣＬＵＢ 鳴海徳重店,052,052-879-5188,,,,名古屋市緑区徳重１丁目１４１６番地 ,愛知県名古屋市緑区徳重１丁目１４１６番地,,117217,23,23114,徳重１,,,2021/11/02,2021/11/21,2027/11/20,株式会社　快活フロンティア ,代表取締役　東　英和,045-590-4888,,,,,,,,3緑保健第1-227号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生()_2021年10月-2021年11月_末日,M,76,,,快活ＣＬＵＢ鳴海徳重店052-879-518811721723114,2906e6de-f195-4f6d-9f4e-57d4435ed36e,株式会社快活フロンティア　,7cc71408-2299-4586-a22d-95101b696773,86ad627e-aaab-4998-adb0-3be11f652408,2021/11/02,快活ＣＬＵＢ　鳴海徳重店,快活ＣＬＵＢ鳴海徳重店,株式会社快活フロンティア　
株式会社　尾頭園 代表取締役　鈴木　辰雄,321-1195,お茶の尾頭園,名古屋市緑区徳重二丁目２０１番地　アピタ緑店　１Ｆ,名古屋市緑区徳重２丁目２０１番地,アピタ緑店 １Ｆ,877-3895,飲食店営業,2021/10/27,3緑保健第1-222号,2021/11/21,2027/11/20,,245,お茶の尾頭園,052,052-877-3895,,,,名古屋市緑区徳重２丁目２０１番地,愛知県名古屋市緑区徳重２丁目２０１番地,アピタ緑店 １Ｆ,117218,23,23114,徳重２,,,2021/10/27,2021/11/21,2027/11/20,株式会社　尾頭園 ,代表取締役　鈴木　辰雄,052-321-1195,,,,,,,,3緑保健第1-222号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生()_2021年10月-2021年11月_末日,M,76,,,お茶の尾頭園052-877-389511721823114,8f1e93ef-5a87-4271-aae5-19b2f273e7d4,株式会社尾頭園　,4a6a68b1-8851-44d8-8fe9-749c721a020b,3d3bf857-0ac5-4d11-8a94-8d5e260b4884,2021/10/27,お茶の尾頭園,お茶の尾頭園,株式会社尾頭園　
ユニー株式会社 代表取締役　関口　憲司,0587-24-8119,風まつり　アピタ緑店,名古屋市緑区徳重二丁目２０１番地　アピタ緑店２階,名古屋市緑区徳重２丁目２０１番地, アピタ緑店２階,877-2627,飲食店営業,2021/10/27,3緑保健第1-221号,2021/11/21,2027/11/20,,245,風まつり　アピタ緑店,052,052-877-2627,,,,名古屋市緑区徳重２丁目２０１番地,愛知県名古屋市緑区徳重２丁目２０１番地, アピタ緑店２階,117218,23,23114,徳重２,,,2021/10/27,2021/11/21,2027/11/20,ユニー株式会社 ,代表取締役　関口　憲司,0587-24-8119,,,,,,,,3緑保健第1-221号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生()_2021年10月-2021年11月_末日,M,76,,,風まつりアピタ緑店052-877-262711721823114,0809ed22-898a-4341-b378-205dbbfdc21d,ユニー株式会社,db223e55-a2d7-466e-8586-7bd009411f18,6fd810cf-55ef-4694-9f6f-1980b974f185,2021/10/27,風まつり　アピタ緑店,風まつりアピタ緑店,ユニー株式会社
溝江　夏代,,なつ（居酒屋）,名古屋市緑区浦里二丁目１番地　,名古屋市緑区浦里２丁目１番地 ,,,飲食店営業,2021/10/26,3緑保健第1-210号,2021/11/1,2028/3/20,,245,なつ（居酒屋）,052,,,,,名古屋市緑区浦里２丁目１番地 ,愛知県名古屋市緑区浦里２丁目１番地,,117172,23,23114,浦里２,,,2021/10/26,2021/11/01,2028/03/20,,溝江　夏代,,,,,,,,,3緑保健第1-210号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生()_2021年10月-2021年11月_末日,M,76,,,なつ居酒屋11717223114,943db50c-2233-45e6-bf4c-87ce1f52f9f1,,personal,58ef9f4a-9011-4943-b255-e383b9108e5d,2021/10/26,なつ（居酒屋）,なつ居酒屋,
阿曽　和雄,,シャトレーゼ工場直売店　滝ノ水公園店,名古屋市緑区上旭一丁目１６０９番地　,名古屋市緑区上旭１丁目１６０９番地 ,,891-3973,菓子製造業,2021/11/9,3緑保健第1-239号,2021/11/21,2027/11/20,,245,シャトレーゼ工場直売店　滝ノ水公園店,052,052-891-3973,,,,名古屋市緑区上旭１丁目１６０９番地 ,愛知県名古屋市緑区上旭１丁目１６０９番地,,117189,23,23114,上旭１,,,2021/11/09,2021/11/21,2027/11/20,,阿曽　和雄,,,,,,,,,3緑保健第1-239号,,菓子製造業,,,,245_愛知県_名古屋市保健所_食品衛生()_2021年10月-2021年11月_末日,E,9,,,シャトレゼ工場直売店滝ノ水公園店052-891-397311718923114,5bb729ba-679f-458b-b91f-35ce27acf7c1,,personal,75878220-1331-494d-933d-8096d96a6061,2021/11/09,シャトレーゼ工場直売店　滝ノ水公園店,シャトレゼ工場直売店滝ノ水公園店,
朝倉　文男,,とんかつ　あさくら,名古屋市緑区滝ノ水一丁目８０９番地　エルパティオ滝ノ水　１F,名古屋市緑区滝ノ水１丁目８０９番地,エルパティオ滝ノ水 １F,896-1732,飲食店営業,2021/11/5,3緑保健第1-226号,2021/11/21,2027/11/20,,245,とんかつ　あさくら,052,052-896-1732,,,,名古屋市緑区滝ノ水１丁目８０９番地,愛知県名古屋市緑区滝ノ水１丁目８０９番地,エルパティオ滝ノ水 １F,117230,23,23114,滝ノ水１,,,2021/11/05,2021/11/21,2027/11/20,,朝倉　文男,,,,,,,,,3緑保健第1-226号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生()_2021年10月-2021年11月_末日,M,76,,,とんかつあさくら052-896-173211723023114,e8409830-86f4-40e2-9a98-884ff7e4cd8c,,personal,ec452550-07fa-483a-9611-124e362eaf9b,2021/11/05,とんかつ　あさくら,とんかつあさくら,
株式会社　おとうふ工房いしかわ 代表取締役　石川　伸,0566-54-0330,とうふや豆蔵　滝の水店,名古屋市緑区滝ノ水一丁目１２２番地　,名古屋市緑区滝ノ水１丁目１２２番地 ,,848-7558,飲食店営業,2021/11/9,3緑保健第1-237号,2021/11/21,2027/11/20,,245,とうふや豆蔵　滝の水店,052,052-848-7558,,,,名古屋市緑区滝ノ水１丁目１２２番地 ,愛知県名古屋市緑区滝ノ水１丁目１２２番地,,117230,23,23114,滝ノ水１,,,2021/11/09,2021/11/21,2027/11/20,株式会社　おとうふ工房いしかわ ,代表取締役　石川　伸,0566-54-0330,,,,,,,,3緑保健第1-237号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生()_2021年10月-2021年11月_末日,M,76,,,とうふや豆蔵滝の水店052-848-755811723023114,1f20513d-76ad-489f-9c13-07bb82899718,株式会社おとうふ工房いしかわ　,2b586cf3-0755-4df5-9bab-692dbfdf1f39,ba4053bb-1ff5-44b5-b639-c3bf9f815e2f,2021/11/09,とうふや豆蔵　滝の水店,とうふや豆蔵滝の水店,株式会社おとうふ工房いしかわ　
株式会社　レクスト 代表取締役　金森　茂明,571-0990,平手愛昇殿,名古屋市緑区平手南一丁目１６０１番地　,名古屋市緑区平手南１丁目１６０１番地 ,,879-0004,飲食店営業,2021/11/10,3緑保健第1-242号,2021/11/21,2028/2/20,,245,平手愛昇殿,052,052-879-0004,,,,名古屋市緑区平手南１丁目１６０１番地 ,愛知県名古屋市緑区平手南１丁目１６０１番地,,117271,23,23114,平手南１,,,2021/11/10,2021/11/21,2028/02/20,株式会社　レクスト ,代表取締役　金森　茂明,052-571-0990,,,,,,,,3緑保健第1-242号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生()_2021年10月-2021年11月_末日,M,76,,,平手愛昇殿052-879-000411727123114,3fdb5b89-c3e2-4b03-9bbc-76288d79d55f,株式会社レクスト　,b4140728-20e4-41ea-848c-ed0542ef4922,6717f3f6-829c-4e52-aa36-ad00c01156e7,2021/11/10,平手愛昇殿,平手愛昇殿,株式会社レクスト　
有限会社　ソライロ 代表取締役　神谷空,892-0252,ＲＩＴＺ　ＣＡＦＥ,名古屋市緑区滝ノ水二丁目１０１番地　シティコーポ滝ノ水１－１０４,名古屋市緑区滝ノ水２丁目１０１番地 ,シティコーポ滝ノ水１－１０４,892-0252,飲食店営業,2021/11/9,3緑保健第1-240号,2021/11/21,2027/11/20,,245,ＲＩＴＺ　ＣＡＦＥ,052,052-892-0252,,,,名古屋市緑区滝ノ水２丁目１０１番地 ,愛知県名古屋市緑区滝ノ水２丁目１０１番地,シティコーポ滝ノ水１－１０４,117231,23,23114,滝ノ水２,,,2021/11/09,2021/11/21,2027/11/20,有限会社　ソライロ ,代表取締役　神谷空,052-892-0252,,,,,,,,3緑保健第1-240号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生()_2021年10月-2021年11月_末日,M,76,,,ＲＩＴＺＣＡＦＥ052-892-025211723123114,1aa04e16-f7b0-4cd2-9ba5-afcbb5ab901e,有限会社ソライロ　,0b3dfccb-7333-4ace-b3e8-ccc5f11ddd78,c50aba12-d6d0-4a57-af23-4cc4a52a1c1b,2021/11/09,ＲＩＴＺ　ＣＡＦＥ,ＲＩＴＺＣＡＦＥ,有限会社ソライロ　
廣田　純也,,ファミリーマート　清水山店,名古屋市緑区桶狭間神明３７１１番地　,名古屋市緑区桶狭間神明３７１１番地 ,,629-3815,飲食店営業,2021/10/29,3緑保健第1-212号,2021/11/1,2028/6/20,,245,ファミリーマート　清水山店,052,052-629-3815,,,,名古屋市緑区桶狭間神明３７１１番地 ,愛知県名古屋市緑区桶狭間神明３７１１番地,,117292,23,23114,桶狭間神明,,,2021/10/29,2021/11/01,2028/06/20,,廣田　純也,,,,,,,,,3緑保健第1-212号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生()_2021年10月-2021年11月_末日,M,76,,,ファミリマト清水山店052-629-381511729223114,008c01a8-c597-472e-8ee8-6b5a8c589deb,,personal,a30a7f30-b548-49a4-ba48-7ed81d4b73c0,2021/10/29,ファミリーマート　清水山店,ファミリマト清水山店,
神野　将史,,WENDY,名古屋市緑区徳重五丁目１３１３番地　メゾン乗鞍１０１,名古屋市緑区徳重５丁目１３１３番地, メゾン乗鞍１０１,877-2825,飲食店営業,2021/11/4,3緑保健第1-223号,2021/11/4,2027/11/20,,245,WENDY,052,052-877-2825,,,,名古屋市緑区徳重５丁目１３１３番地,愛知県名古屋市緑区徳重５丁目１３１３番地, メゾン乗鞍１０１,117221,23,23114,徳重５,,,2021/11/04,2021/11/04,2027/11/20,,神野　将史,,,,,,,,,3緑保健第1-223号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生()_2021年10月-2021年11月_末日,M,76,,,ＷＥＮＤＹ052-877-282511722123114,62354b57-0ee2-4758-8672-b01fd4a3c796,,personal,44f613fd-c7b4-496e-ba6e-cbbd5cfc7dff,2021/11/04,ＷＥＮＤＹ,ＷＥＮＤＹ,
株式会社　一六 代表取締役　新川　広美,680-7711,蔵出し味噌　一六,名古屋市緑区水広一丁目３０９番地　,名古屋市緑区水広１丁目３０９番地 ,,680-7711,飲食店営業,2021/11/4,3緑保健第1-236号,2021/11/21,2028/2/20,,245,蔵出し味噌　一六,052,052-680-7711,,,,名古屋市緑区水広１丁目３０９番地 ,愛知県名古屋市緑区水広１丁目３０９番地,,117304,23,23114,水広１,,,2021/11/04,2021/11/21,2028/02/20,株式会社　一六 ,代表取締役　新川　広美,052-680-7711,,,,,,,,3緑保健第1-236号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生()_2021年10月-2021年11月_末日,M,76,,,蔵出し味噌一六052-680-771111730423114,9413f865-d8bf-4725-87b9-5f41d137fed3,株式会社一六　,89e71e67-3a3d-488f-bbce-c650f85ba40e,1abd2704-c157-4bca-8b94-56cbab1fab8c,2021/11/04,蔵出し味噌　一六,蔵出し味噌一六,株式会社一六　
中部フーズ株式会社 代表取締役　纐纈直孝,0572-29-1610,にぎりたて　なるぱーく店,名古屋市緑区浦里三丁目２３２番地　なるぱーく１階,名古屋市緑区浦里３丁目２３２番地, なるぱーく１階,893-8747,飲食店営業,2021/11/12,3緑保健第1-224号,2021/11/19,2028/3/20,,245,にぎりたて　なるぱーく店,052,052-893-8747,,,,名古屋市緑区浦里３丁目２３２番地,愛知県名古屋市緑区浦里３丁目２３２番地, なるぱーく１階,117173,23,23114,浦里３,,,2021/11/12,2021/11/19,2028/03/20,中部フーズ株式会社 ,代表取締役　纐纈直孝,0572-29-1610,,,,,,,,3緑保健第1-224号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生()_2021年10月-2021年11月_末日,M,76,,,にぎりたてなるぱく店052-893-874711717323114,513c5865-d86a-4fe8-b5a3-718015a60372,中部フーズ株式会社,c5dae2d5-4f97-4349-9e9a-8a6f99f9774f,4e4ebefb-a92c-4552-9d6c-44f443fe0464,2021/11/12,にぎりたて　なるぱーく店,にぎりたてなるぱく店,中部フーズ株式会社
株式会社　かね貞 代表取締役　松原有隆,0561-34-7550,バローなるぱーく店内　カネサダ,名古屋市緑区浦里三丁目２３２番地　なるぱーく内バロー店内,名古屋市緑区浦里３丁目２３２番地, なるぱーく内バロー店内,,飲食店営業,2021/11/12,3緑保健第1-238号,2021/11/19,2028/3/20,,245,バローなるぱーく店内　カネサダ,052,,,,,名古屋市緑区浦里３丁目２３２番地,愛知県名古屋市緑区浦里３丁目２３２番地, なるぱーく内バロー店内,117173,23,23114,浦里３,,,2021/11/12,2021/11/19,2028/03/20,株式会社　かね貞 ,代表取締役　松原有隆,0561-34-7550,,,,,,,,3緑保健第1-238号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生()_2021年10月-2021年11月_末日,M,76,,,バロなるぱく店内カネサダ11717323114,e317313f-ec10-4aee-8329-fa77eb525303,株式会社かね貞　,33c89d11-a3d6-47f7-942f-76c48da0d806,242fa2ad-e968-4f15-955e-9cc127a094ab,2021/11/12,バローなるぱーく店内　カネサダ,バロなるぱく店内カネサダ,株式会社かね貞　
中部フーズ株式会社 代表取締役　纐纈直孝,0572-29-1610,中部フーズ株式会社　なるぱーく店,名古屋市緑区浦里三丁目２３２番地　,名古屋市緑区浦里３丁目２３２番地 ,,899-6011,飲食店営業,2021/11/12,3緑保健第1-229号,2021/11/19,2028/3/20,,245,中部フーズ株式会社　なるぱーく店,052,052-899-6011,,,,名古屋市緑区浦里３丁目２３２番地 ,愛知県名古屋市緑区浦里３丁目２３２番地,,117173,23,23114,浦里３,,,2021/11/12,2021/11/19,2028/03/20,中部フーズ株式会社 ,代表取締役　纐纈直孝,0572-29-1610,,,,,,,,3緑保健第1-229号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生()_2021年10月-2021年11月_末日,M,76,,,中部フズ株式会社なるぱく店052-899-601111717323114,1642f4ab-ca85-456c-bfa4-a8b229ea5e40,中部フーズ株式会社,c5dae2d5-4f97-4349-9e9a-8a6f99f9774f,b59dda65-8a89-40a3-9c27-81c0e9a91f9c,2021/11/12,中部フーズ株式会社なるぱーく店,中部フズ株式会社なるぱく店,中部フーズ株式会社
