https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,n処理終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d08_import_license_datas,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,申請区分,,,施設名,施設-住所0,施設-住所1,施設-マンション名,施設-電話番号1,申請者1,申請者2,,申請-住所0,申請-住所1,申請-マンション名,申請-電話番号1,,,業種,その他,,確認番号,,,開業年月日,申請年月日,,許可年月日,許可期間終了日,,,,,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
法人,継続,10897,,セブンイレブン糸魚川能生インター店,糸魚川市大字寺山７８－５,糸魚川市大字寺山７８－５,,025-566-5275,,株式会社　鉾,代表取締役　伊藤　なつ江,糸魚川市大字木浦１９８６６,糸魚川市大字木浦１９８６６,,025-566-4223,,,魚介類販売業,包装魚介類の販売に限る。,,1 - 4,0,0,2013年12月13日,2019年05月08日,2019年05月16日,2019年05月17日,2024年05月31日,,,,2021年11月10日,,160,セブンイレブン糸魚川能生インター店,025,025-566-5275,,,,糸魚川市大字寺山７８－５,新潟県糸魚川市寺山７８－５,,88090,15,15216,寺山,2019/05/08,2013/12/13,2019/05/17,,2024/05/31,株式会社　鉾,,025-566-4223,糸魚川市大字木浦１９８６６,新潟県糸魚川市木浦１９８６６,,88072,新潟県,糸魚川市,木浦,1 - 4,継続,魚介類販売業,,包装魚介類の販売に限る。,,160_新潟県_糸魚川保健所_食品衛生()_2022年01月まで全件_末日 ,I,58,,,セブンイレブン糸魚川能生インタ店025-566-52758809015216,77509062-228b-4c41-88d4-8e6ed27d0d78,株式会社鉾88072,a6f1ef69-ee0f-48ab-8d28-812f7c806347,467788d8-0444-4316-9a40-94be29812fac,2019/05/17,セブンイレブン糸魚川能生インター店,セブンイレブン糸魚川能生インタ店,株式会社鉾
法人,継続,10897,,セブンイレブン糸魚川能生インター店,糸魚川市大字寺山７８－５,糸魚川市大字寺山７８－５,,025-566-5275,,株式会社　鉾,代表取締役　伊藤　なつ江,糸魚川市大字木浦１９８６６,糸魚川市大字木浦１９８６６,,025-566-4223,,,食肉販売業,包装食肉の販売に限る,,1 - 4,0,0,2013年12月13日,2019年05月08日,2019年05月16日,2019年05月17日,2024年05月31日,,,,2021年11月10日,,160,セブンイレブン糸魚川能生インター店,025,025-566-5275,,,,糸魚川市大字寺山７８－５,新潟県糸魚川市寺山７８－５,,88090,15,15216,寺山,2019/05/08,2013/12/13,2019/05/17,,2024/05/31,株式会社　鉾,,025-566-4223,糸魚川市大字木浦１９８６６,新潟県糸魚川市木浦１９８６６,,88072,新潟県,糸魚川市,木浦,1 - 4,継続,食肉販売業,,包装食肉の販売に限る,,160_新潟県_糸魚川保健所_食品衛生()_2022年01月まで全件_末日 ,I,58,583,,セブンイレブン糸魚川能生インタ店025-566-52758809015216,77509062-228b-4c41-88d4-8e6ed27d0d78,株式会社鉾88072,a6f1ef69-ee0f-48ab-8d28-812f7c806347,58f3ce08-8dc9-4dd8-b7de-68389d6a881f,2019/05/17,セブンイレブン糸魚川能生インター店,セブンイレブン糸魚川能生インタ店,株式会社鉾
法人,継続,10897,,セブンイレブン糸魚川能生インター店,糸魚川市大字寺山７８－５,糸魚川市大字寺山７８－５,,025-566-5275,,株式会社　鉾,代表取締役　伊藤　なつ江,糸魚川市大字木浦１９８６６,糸魚川市大字木浦１９８６６,,025-566-4223,,,乳類販売業,,,1 - 4,0,0,2013年12月13日,2019年05月08日,2019年05月16日,2019年05月17日,2024年05月31日,,,,2021年11月10日,,160,セブンイレブン糸魚川能生インター店,025,025-566-5275,,,,糸魚川市大字寺山７８－５,新潟県糸魚川市寺山７８－５,,88090,15,15216,寺山,2019/05/08,2013/12/13,2019/05/17,,2024/05/31,株式会社　鉾,,025-566-4223,糸魚川市大字木浦１９８６６,新潟県糸魚川市木浦１９８６６,,88072,新潟県,糸魚川市,木浦,1 - 4,継続,乳類販売業,,,,160_新潟県_糸魚川保健所_食品衛生()_2022年01月まで全件_末日 ,I,58,,,セブンイレブン糸魚川能生インタ店025-566-52758809015216,77509062-228b-4c41-88d4-8e6ed27d0d78,株式会社鉾88072,a6f1ef69-ee0f-48ab-8d28-812f7c806347,c214a8af-4acf-456f-9cc5-cb6f11cacefb,2019/05/17,セブンイレブン糸魚川能生インター店,セブンイレブン糸魚川能生インタ店,株式会社鉾
法人,新規,11256,,農業生産法人　ＪＡＴ’S　(有),糸魚川市大字柱道734-4,糸魚川市大字柱道７３４－４,,025-566-4908,,ＪＡＴ’S　有限会社,代表取締役　笠原　広祐,糸魚川市大字柱道734-4,糸魚川市大字柱道７３４－４,,025-566-4908,,,⑧ 米穀類販売業,,米,3     ‐6   ,0,0,,令和 3年 6月 1日,,,,,,,,,160,農業生産法人　ＪＡＴ’S　(有),025,025-566-4908,,,,糸魚川市大字柱道７３４－４,新潟県糸魚川市柱道７３４－４,,88101,15,15216,柱道,2021/06/01,,,,,ＪＡＴ’S　有限会社,,025-566-4908,糸魚川市大字柱道７３４－４,新潟県糸魚川市柱道７３４－４,,88101,新潟県,糸魚川市,柱道,3     ‐6   ,新規,米穀類販売業,,,,160_新潟県_糸魚川保健所_食品衛生()_2022年01月まで全件_末日 ,I,58,589,5896,農業生産法人ＪＡＴＳ有限会社025-566-49088810115216,b6dbc19a-ed34-446d-badb-3f341bce8145,ＪＡＴ＇Ｓ　有限会社88101,dfaed6c2-3f91-42cf-9a5f-788e5a93ddd9,0641bc58-e954-4f0f-9237-421441f21340,2021/06/01,農業生産法人ＪＡＴ＇Ｓ　有限会社,農業生産法人ＪＡＴＳ有限会社,ＪＡＴ＇Ｓ　有限会社
法人,新規,11256,,農業生産法人　ＪＡＴ’S　(有),糸魚川市大字柱道734-4,糸魚川市大字柱道７３４－４,,025-566-4908,,ＪＡＴ’S　有限会社,代表取締役　笠原　広祐,糸魚川市大字柱道734-4,糸魚川市大字柱道７３４－４,,025-566-4908,,,⑰ 農産保存食料品製造・加工業,,菊芋、よもぎ,3     ‐6   ,0,0,,令和 3年 6月 1日,,,,,,,,,160,農業生産法人　ＪＡＴ’S　(有),025,025-566-4908,,,,糸魚川市大字柱道７３４－４,新潟県糸魚川市柱道７３４－４,,88101,15,15216,柱道,2021/06/01,,,,,ＪＡＴ’S　有限会社,,025-566-4908,糸魚川市大字柱道７３４－４,新潟県糸魚川市柱道７３４－４,,88101,新潟県,糸魚川市,柱道,3     ‐6   ,新規,農産保存食料品製造・加工業,,,,160_新潟県_糸魚川保健所_食品衛生()_2022年01月まで全件_末日 ,E,9,93,,農業生産法人ＪＡＴＳ有限会社025-566-49088810115216,b6dbc19a-ed34-446d-badb-3f341bce8145,ＪＡＴ＇Ｓ　有限会社88101,dfaed6c2-3f91-42cf-9a5f-788e5a93ddd9,af258e8d-6038-4c95-9ec0-c932b656d055,2021/06/01,農業生産法人ＪＡＴ＇Ｓ　有限会社,農業生産法人ＪＡＴＳ有限会社,ＪＡＴ＇Ｓ　有限会社
法人,新規,63,,田原酒造  株式会社,糸魚川市押上１丁目１番２５号,糸魚川市押上１丁目１番２５号,,,,株式会社　田原酒造,代表取締役　田原  与一,糸魚川市押上１丁目１番２５号,糸魚川市押上１丁目１番２５号,,,,,酒類製造業,,,,0,0,1974年11月22日,1974年11月11日,1974年11月22日,1974年11月22日,,,,,,,160,田原酒造  株式会社,025,,,,,糸魚川市押上１丁目１番２５号,新潟県糸魚川市押上１丁目１番２５号,,87949,15,15216,押上１,1974/11/11,1974/11/22,1974/11/22,,,株式会社　田原酒造,,,糸魚川市押上１丁目１番２５号,新潟県糸魚川市押上１丁目１番２５号,,87949,新潟県,糸魚川市,押上１,,新規,酒類製造業,,,,160_新潟県_糸魚川保健所_食品衛生()_2022年01月まで全件_末日 ,E,10,,,田原酒造株式会社8794915216,fac26263-89ff-49ff-98ae-9a098550195f,株式会社田原酒造87949,a7cb99ff-1e68-458c-8d73-cdc98f558858,91033280-1fe4-4243-94aa-291c4a02b229,1974/11/22,田原酒造　株式会社,田原酒造株式会社,株式会社田原酒造
法人,新規,320,,合名会社  渡辺酒造店,糸魚川市大字根小屋１１９７の１,糸魚川市大字根小屋１１９７ー１,,,,合名会社　渡辺酒造店,代表社員　渡邉　吉樹,糸魚川市大字根小屋１１９７の１,糸魚川市大字根小屋１１９７ー１,,,,,酒類製造業,,,1670,0,0,1954年08月11日,,1954年08月11日,1954年08月11日,,,,,,,160,合名会社  渡辺酒造店,025,,,,,糸魚川市大字根小屋１１９７ー１,新潟県糸魚川市根小屋１１９７－１,,88007,15,15216,根小屋,,1954/08/11,1954/08/11,,,合名会社　渡辺酒造店,,,糸魚川市大字根小屋１１９７ー１,新潟県糸魚川市根小屋１１９７－１,,88007,新潟県,糸魚川市,根小屋,1670,新規,酒類製造業,,,,160_新潟県_糸魚川保健所_食品衛生()_2022年01月まで全件_末日 ,E,10,,,合名会社渡辺酒造店8800715216,06469a50-c538-42dc-93ed-68ef251c3c4f,合名会社　渡辺酒造店88007,a34eef47-09ca-42ef-99c6-87f4ed11ad4e,ddaeec90-de59-44f8-ae27-6404515d40d1,1954/08/11,合名会社　渡辺酒造店,合名会社渡辺酒造店,合名会社　渡辺酒造店
法人,新規,259,,池田屋酒造  株式会社,糸魚川市新鉄１丁目３番４号,糸魚川市新鉄１丁目３番４号,,,,池田屋酒造株式会社　,取締役社長　池原　英男,糸魚川市新鉄１丁目３番４号,糸魚川市新鉄１丁目３番４号,,,,,酒類製造業,,,1117,0,0,1954年06月02日,,1954年06月02日,1954年06月02日,,,,,,,160,池田屋酒造  株式会社,025,,,,,糸魚川市新鉄１丁目３番４号,新潟県糸魚川市新鉄１丁目３番４号,,88053,15,15216,新鉄１,,1954/06/02,1954/06/02,,,池田屋酒造株式会社　,,,糸魚川市新鉄１丁目３番４号,新潟県糸魚川市新鉄１丁目３番４号,,88053,新潟県,糸魚川市,新鉄１,1117,新規,酒類製造業,,,,160_新潟県_糸魚川保健所_食品衛生()_2022年01月まで全件_末日 ,E,10,,,池田屋酒造株式会社8805315216,fe4968b4-f687-41bb-a8da-1720736d2832,池田屋酒造株式会社88053,7a312937-73f3-487e-8e67-cd0e505a250d,060067a5-b4fe-4963-95da-9048d1b69b2a,1954/06/02,池田屋酒造　株式会社,池田屋酒造株式会社,池田屋酒造株式会社
法人,新規,391,,猪又酒造  株式会社,糸魚川市大字新町７１の１,糸魚川市大字新町７１ー１,,,,猪又酒造　株式会社,代表取締役　猪又　哲郎,糸魚川市大字新町７１の１,糸魚川市大字新町７１ー１,,,,,酒類製造業,,,648,0,0,1973年08月09日,1973年08月03日,1973年08月09日,1973年08月09日,,,,,,,160,猪又酒造  株式会社,025,,,,,糸魚川市大字新町７１ー１,新潟県糸魚川市新町７１－１,,87919,15,15216,新町,1973/08/03,1973/08/09,1973/08/09,,,猪又酒造　株式会社,,,糸魚川市大字新町７１ー１,新潟県糸魚川市新町７１－１,,87919,新潟県,糸魚川市,新町,648,新規,酒類製造業,,,,160_新潟県_糸魚川保健所_食品衛生()_2022年01月まで全件_末日 ,E,10,,,猪又酒造株式会社8791915216,a8dad2a1-e488-4f98-a8c6-5c05ba759e23,猪又酒造　株式会社87919,89dd7670-d675-4743-b79a-af37976768b3,145f26f2-e009-4643-9393-dc4a3ae6d281,1973/08/09,猪又酒造　株式会社,猪又酒造株式会社,猪又酒造　株式会社
法人,新規,11256,,農業生産法人　ＪＡＴ’S　(有),糸魚川市大字柱道734-4,糸魚川市大字柱道７３４－４,,025-566-4908,,ＪＡＴ’S　有限会社,代表取締役　笠原　広祐,糸魚川市大字柱道734-4,糸魚川市大字柱道７３４－４,,025-566-4908,,,⑳ 精穀・製粉業,,米粉,3     ‐6   ,0,0,,令和 3年 6月 1日,,,,,,,,,160,農業生産法人　ＪＡＴ’S　(有),025,025-566-4908,,,,糸魚川市大字柱道７３４－４,新潟県糸魚川市柱道７３４－４,,88101,15,15216,柱道,2021/06/01,,,,,ＪＡＴ’S　有限会社,,025-566-4908,糸魚川市大字柱道７３４－４,新潟県糸魚川市柱道７３４－４,,88101,新潟県,糸魚川市,柱道,3     ‐6   ,新規,精穀・製粉業,,,,160_新潟県_糸魚川保健所_食品衛生()_2022年01月まで全件_末日 ,E,9,96,961,農業生産法人ＪＡＴＳ有限会社025-566-49088810115216,b6dbc19a-ed34-446d-badb-3f341bce8145,ＪＡＴ＇Ｓ　有限会社88101,dfaed6c2-3f91-42cf-9a5f-788e5a93ddd9,f166b4f0-0031-4dbd-aef8-ac708e12731a,2021/06/01,農業生産法人ＪＡＴ＇Ｓ　有限会社,農業生産法人ＪＡＴＳ有限会社,ＪＡＴ＇Ｓ　有限会社
法人,継続,1135,,有限会社　竹田,糸魚川市大字能生２８９３－１４,糸魚川市大字能生２８９３－１４,,025-566-4986,,有限会社　竹田,代表取締役　髙橋　さとみ,糸魚川市大字能生２８９３－１４,糸魚川市大字能生２８９３－１４,,025-566-4986,,,食品の小分包装業,,,2 - 6,0,0,1993年11月24日,2017年05月19日,2017年05月25日,2017年05月26日,2024年05月31日,,,,,,160,有限会社　竹田,025,025-566-4986,,,,糸魚川市大字能生２８９３－１４,新潟県糸魚川市能生２８９３－１４,,88098,15,15216,能生,2017/05/19,1993/11/24,2017/05/26,,2024/05/31,有限会社　竹田,,025-566-4986,糸魚川市大字能生２８９３－１４,新潟県糸魚川市能生２８９３－１４,,88098,新潟県,糸魚川市,能生,2 - 6,継続,食品の小分け業,,,,160_新潟県_糸魚川保健所_食品衛生()_2022年01月まで全件_末日 ,I,58,522,5229,有限会社竹田025-566-49868809815216,98ac442f-9e4f-4d89-a2f1-785f0e4dbde3,有限会社竹田88098,67b064e4-c091-42d2-834b-1ef9b0c5414c,e58d3d0d-f320-4a75-8cf0-b1c9407ee9c9,2017/05/26,有限会社竹田,有限会社竹田,有限会社竹田
法人,継続,10959,,海鮮丼・定食　凪（なぎ）,糸魚川市大字能生小泊３５９６－２　２階,糸魚川市大字能生小泊３５９６－２,２階,025-556-6655,,株式会社　魚正,代表取締役　中村　淳一,糸魚川市大字能生７０３９－１,糸魚川市大字能生７０３９－１,,025-566-5002,,,飲食店営業（一般食堂）,,,1 - 16,0,0,2015年02月20日,2020年04月28日,2020年05月14日,2020年05月15日,2025年05月31日,,,,,,160,海鮮丼・定食　凪（なぎ）,025,025-556-6655,,,,糸魚川市大字能生小泊３５９６－２,新潟県糸魚川市能生小泊３５９６－２,２階,88099,15,15216,能生小泊,2020/04/28,2015/02/20,2020/05/15,,2025/05/31,株式会社　魚正,,025-566-5002,糸魚川市大字能生７０３９－１,新潟県糸魚川市能生７０３９－１,,88098,新潟県,糸魚川市,能生,1 - 16,継続,飲食店営業,（一般食堂）,,,160_新潟県_糸魚川保健所_食品衛生()_2022年01月まで全件_末日 ,M,76,,,海鮮丼定食凪なぎ025-556-66558809915216,409d3e80-fb51-4d20-a213-bd4d860439e3,株式会社魚正88098,05ec1e8c-bb44-4829-84c7-7fa9dd9b3e66,76fe31ba-01f9-4518-b2b5-4eced4a6258c,2020/05/15,海鮮丼・定食　凪（なぎ）,海鮮丼定食凪なぎ,株式会社魚正
法人,新規,11205,,小判鮫,糸魚川市大字能生小泊３５９６－２,糸魚川市大字能生小泊３５９６－２,,090-31452746,,株式会社　魚正,代表取締役　中村　淳一,糸魚川市大字能生７０３９－１,糸魚川市大字能生７０３９－１,,025-566-5002,,,飲食店営業（食品調理）,,,1 - 117,0,0,2020年03月03日,2020年02月14日,2020年03月02日,2020年03月03日,2025年05月31日,,,,,,160,小判鮫,025,090-3145-2746,,,,糸魚川市大字能生小泊３５９６－２,新潟県糸魚川市能生小泊３５９６－２,,88099,15,15216,能生小泊,2020/02/14,2020/03/03,2020/03/03,,2025/05/31,株式会社　魚正,,025-566-5002,糸魚川市大字能生７０３９－１,新潟県糸魚川市能生７０３９－１,,88098,新潟県,糸魚川市,能生,1 - 117,新規,飲食店営業,（食品調理）,,,160_新潟県_糸魚川保健所_食品衛生()_2022年01月まで全件_末日 ,M,76,,,小判鮫090-3145-27468809915216,43f5ce97-6832-4d80-bfd4-c795fc24030e,株式会社魚正88098,05ec1e8c-bb44-4829-84c7-7fa9dd9b3e66,fde1875d-19ef-4e55-839a-87393ebf24d1,2020/03/03,小判鮫,小判鮫,株式会社魚正
法人,継続,10956,,株式会社　魚正,糸魚川市大字能生小泊３５９６－２,糸魚川市大字能生小泊３５９６－２,,025-566-5060,,株式会社　魚正,代表取締役　中村　淳一,糸魚川市大字能生７０３９－１,糸魚川市大字能生７０３９－１,,025-566-5002,,,飲食店営業（食品調理）,使い捨て容器の使用に限る,,1 - 15,0,0,2015年01月24日,2020年04月28日,2020年05月14日,2020年05月15日,2025年05月31日,,,,,,160,株式会社　魚正,025,025-566-5060,,,,糸魚川市大字能生小泊３５９６－２,新潟県糸魚川市能生小泊３５９６－２,,88099,15,15216,能生小泊,2020/04/28,2015/01/24,2020/05/15,,2025/05/31,株式会社　魚正,,025-566-5002,糸魚川市大字能生７０３９－１,新潟県糸魚川市能生７０３９－１,,88098,新潟県,糸魚川市,能生,1 - 15,継続,飲食店営業,（食品調理）,使い捨て容器の使用に限る,,160_新潟県_糸魚川保健所_食品衛生()_2022年01月まで全件_末日 ,M,76,,,株式会社魚正025-566-50608809915216,72d55445-1f35-4106-8704-243d3d35b55b,株式会社魚正88098,05ec1e8c-bb44-4829-84c7-7fa9dd9b3e66,3ebc75e8-a2fa-4591-95a4-5d249a355665,2020/05/15,株式会社魚正,株式会社魚正,株式会社魚正
