https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,n処理終了,,,,,,,,,,,,,,,n10_company_name_maintenance,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
その他,業種,施設名,施設-住所0,施設-住所1,施設-マンション名,施設-電話番号1,申請者1,申請者2,申請-住所0,申請-住所1,申請-マンション名,申請-電話番号1,開業年月日,許可年月日,確認番号,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
許可,飲食店営業,キャンモアスキービレッジレストランアルバータ,上川郡東川町西５号北７線,上川郡東川町西５号,北７線,0166-82-2333,(株)北の恵,西川淳史,富良野市花園町３番６５号,富良野市花園町３番６５号,,0167-22-4664,2021.12.14,2021.12.14,上保生第35-129号,,上川保健所,キャンモアスキービレッジレストランアルバータ,0166,0166-82-2333,,,,上川郡東川町西５号,北海道上川郡東川町西５号北,７線,19376,北海道,上川郡東川町,西５号北,,2021/12/14,2021/12/14,,,(株)北の恵,西川淳史,0167-22-4664,富良野市花園町３番６５号,北海道富良野市花園町３番６５号,,16194,北海道,富良野市,花園町,上保生第35-129号,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,キャンモアスキービレッジレストランアルバータ,キャンモアスキビレッジレストランアルバタ,株式会社北の恵
許可,飲食店営業,(株)一久安原商事,上川郡東川町南町１丁目１－１,上川郡東川町南町１丁目１－１,,0166-82-2432,(株)一久安原商事,安原裕貴,上川郡東川町南町１丁目１番１号,上川郡東川町南町１丁目１番１号,,0166-82-2432,2021.12.14,2021.12.14,上保生第35-130号,,上川保健所,(株)一久安原商事,0166,0166-82-2432,,,,上川郡東川町南町１丁目１－１,北海道上川郡東川町南町１丁目１－１,,19415,北海道,上川郡東川町,南町１,,2021/12/14,2021/12/14,,,(株)一久安原商事,安原裕貴,0166-82-2432,上川郡東川町南町１丁目１番１号,北海道上川郡東川町南町１丁目１番１号,,19415,北海道,上川郡東川町,南町１,上保生第35-130号,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,株式会社一久安原商事,株式会社一久安原商事,株式会社一久安原商事
許可,魚介類販売業,(株)一久安原商事,上川郡東川町南町１丁目１－１,上川郡東川町南町１丁目１－１,,0166-82-2432,(株)一久安原商事,安原裕貴,上川郡東川町南町１丁目１番１号,上川郡東川町南町１丁目１番１号,,0166-82-2432,2021.12.14,2021.12.14,上保生第35-131号,,上川保健所,(株)一久安原商事,0166,0166-82-2432,,,,上川郡東川町南町１丁目１－１,北海道上川郡東川町南町１丁目１－１,,19415,北海道,上川郡東川町,南町１,,2021/12/14,2021/12/14,,,(株)一久安原商事,安原裕貴,0166-82-2432,上川郡東川町南町１丁目１番１号,北海道上川郡東川町南町１丁目１番１号,,19415,北海道,上川郡東川町,南町１,上保生第35-131号,,魚介類販売業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,株式会社一久安原商事,株式会社一久安原商事,株式会社一久安原商事
許可,飲食店営業,地域活動支援センターかたくり,上川郡東川町東町４丁目１５－１２,上川郡東川町東町４丁目１５－１２,,0166-82-6022,中條幸吉,,,,,,2021.12.13,2021.12.13,上保生第35-126号,,上川保健所,地域活動支援センターかたくり,0166,0166-82-6022,,,,上川郡東川町東町４丁目１５－１２,北海道上川郡東川町東町４丁目１５－１２,,19432,北海道,上川郡東川町,東町４,,2021/12/13,2021/12/13,,,,中條幸吉 ,,,,,,,,,上保生第35-126号,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,地域活動支援センターかたくり,地域活動支援センタかたくり,
許可,飲食店営業,ノマド,上川郡東川町東町２丁目３－２０,上川郡東川町東町２丁目３－２０,,,小畑吾郎,,,,,,2021.12.13,2021.12.13,上保生第35-127号,,上川保健所,ノマド,0166,,,,,上川郡東川町東町２丁目３－２０,北海道上川郡東川町東町２丁目３－２０,,19430,北海道,上川郡東川町,東町２,,2021/12/13,2021/12/13,,,,小畑吾郎 ,,,,,,,,,上保生第35-127号,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ノマド,ノマド,
届出,集団給食施設,国民健康保険上川医療センター,上川郡上川町花園町１７５番地,上川郡上川町花園町１７５番地,,,国民健康保険上川医療センター,平野嘉信,上川郡上川町花園町１７５番地,上川郡上川町花園町１７５番地,,01658-2-1231,2021.12.13,,,,上川保健所,国民健康保険上川医療センター,01658,,,,,上川郡上川町花園町１７５番地,北海道上川郡上川町花園町１７５番地,,19012,北海道,上川郡上川町,花園町,,2021/12/13,,,,,国民健康保険上川医療センター 平野嘉信,01658-2-1231,上川郡上川町花園町１７５番地,北海道上川郡上川町花園町１７５番地,,19012,北海道,上川郡上川町,花園町,,,給食施設,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,国民健康保険上川医療センター,国民健康保険上川医療センタ,
許可,飲食店営業,居酒屋りしり,上川郡東川町東町１丁目６－１４,上川郡東川町東町１丁目６－１４,,,中竹昭実,,,,,,2021.12.8,2021.12.8,上保生第35-118号,,上川保健所,居酒屋りしり,0166,,,,,上川郡東川町東町１丁目６－１４,北海道上川郡東川町東町１丁目６－１４,,19429,北海道,上川郡東川町,東町１,,2021/12/08,2021/12/08,,,,中竹昭実 ,,,,,,,,,上保生第35-118号,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,居酒屋りしり,居酒屋りしり,
許可,飲食店営業,一休さん,上川郡東川町西町２丁目１番１８号,上川郡東川町西町２丁目１番１８号,,,佐々木明子,,,,,,2021.12.8,2021.12.8,上保生第35-119号,,上川保健所,一休さん,0166,,,,,上川郡東川町西町２丁目１番１８号,北海道上川郡東川町西町２丁目１番１８号,,19427,北海道,上川郡東川町,西町２,,2021/12/08,2021/12/08,,,,佐々木明子 ,,,,,,,,,上保生第35-119号,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,一休さん,一休さん,
許可,飲食店営業,湯元湧駒荘,上川郡東川町勇駒別,上川郡東川町勇駒別,,0166-97-2101,(株)湧駒荘,竹内崇,上川郡東川町勇駒別,上川郡東川町勇駒別,,0166-97-2101,2021.12.8,2021.12.8,上保生第35-120号,,上川保健所,湯元湧駒荘,0166,0166-97-2101,,,,上川郡東川町勇駒別,北海道上川郡東川町勇駒別,,19412,北海道,上川郡東川町,勇駒別,,2021/12/08,2021/12/08,,,(株)湧駒荘,竹内崇,0166-97-2101,上川郡東川町勇駒別,北海道上川郡東川町勇駒別,,19412,北海道,上川郡東川町,勇駒別,上保生第35-120号,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,湯元湧駒荘,湯元湧駒荘,株式会社湧駒荘
許可,飲食店営業,湯元湧駒荘,上川郡東川町勇駒別,上川郡東川町勇駒別,,0166-97-2101,(株)湧駒荘,竹内崇,上川郡東川町勇駒別,上川郡東川町勇駒別,,0166-97-2101,2021.12.8,2021.12.8,上保生第35-120号,,上川保健所,湯元湧駒荘,0166,0166-97-2101,,,,上川郡東川町勇駒別,北海道上川郡東川町勇駒別,,19412,北海道,上川郡東川町,勇駒別,,2021/12/08,2021/12/08,,,(株)湧駒荘,竹内崇,0166-97-2101,上川郡東川町勇駒別,北海道上川郡東川町勇駒別,,19412,北海道,上川郡東川町,勇駒別,上保生第35-120号,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,湯元湧駒荘,湯元湧駒荘,株式会社湧駒荘
許可,飲食店営業,湯元湧駒荘,上川郡東川町勇駒別,上川郡東川町勇駒別,,0166-97-2101,(株)湧駒荘,竹内崇,上川郡東川町勇駒別,上川郡東川町勇駒別,,0166-97-2101,2021.12.8,2021.12.8,上保生第35-120号,,上川保健所,湯元湧駒荘,0166,0166-97-2101,,,,上川郡東川町勇駒別,北海道上川郡東川町勇駒別,,19412,北海道,上川郡東川町,勇駒別,,2021/12/08,2021/12/08,,,(株)湧駒荘,竹内崇,0166-97-2101,上川郡東川町勇駒別,北海道上川郡東川町勇駒別,,19412,北海道,上川郡東川町,勇駒別,上保生第35-120号,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,湯元湧駒荘,湯元湧駒荘,株式会社湧駒荘
許可,豆腐製造業,宮崎商店,上川郡東川町東町１丁目１－１８,上川郡東川町東町１丁目１－１８,,,宮﨑伸二,,,,,,2021.12.8,2021.12.8,上保生第35-121号,,上川保健所,宮崎商店,0166,,,,,上川郡東川町東町１丁目１－１８,北海道上川郡東川町東町１丁目１－１８,,19429,北海道,上川郡東川町,東町１,,2021/12/08,2021/12/08,,,,宮﨑伸二 ,,,,,,,,,上保生第35-121号,,豆腐製造業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,製造業,食料品製造業,,,,,,,,,宮崎商店,宮崎商店,
許可,飲食店営業,大雪山白樺荘,上川郡東川町勇駒別,上川郡東川町勇駒別,,0166-97-2246,第一観光(株),神林知宏,上川郡東川町勇駒別,上川郡東川町勇駒別,,011-373-4260,2021.12.8,2021.12.8,上保生第35-122号,,上川保健所,大雪山白樺荘,0166,0166-97-2246,,,,上川郡東川町勇駒別,北海道上川郡東川町勇駒別,,19412,北海道,上川郡東川町,勇駒別,,2021/12/08,2021/12/08,,,第一観光(株),神林知宏,011-373-4260,上川郡東川町勇駒別,北海道上川郡東川町勇駒別,,19412,北海道,上川郡東川町,勇駒別,上保生第35-122号,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,大雪山白樺荘,大雪山白樺荘,第一観光株式会社
許可,飲食店営業,スーパーふじ東川店,上川郡東川町西町３丁目４－１,上川郡東川町西町３丁目４－１,,0166-82-7611,(株)道北アークス,六車亮,旭川市流通団地１条１丁目３３番地の１,旭川市流通団地１条１丁目３３番地の１,,0166-47-2818,2021.12.8,2021.12.8,上保生第35-123号,,上川保健所,スーパーふじ東川店,0166,0166-82-7611,,,,上川郡東川町西町３丁目４－１,北海道上川郡東川町西町３丁目４－１,,19428,北海道,上川郡東川町,西町３,,2021/12/08,2021/12/08,,,(株)道北アークス,六車亮,0166-47-2818,旭川市流通団地１条１丁目３３番地の１,北海道旭川市流通団地一条１丁目３３番地ノ１,,8294,北海道,旭川市,流通団地一条１,上保生第35-123号,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,スーパーふじ東川店,スパふじ東川店,株式会社道北アークス
許可,魚介類販売業,スーパーふじ東川店,上川郡東川町西町３丁目４－１,上川郡東川町西町３丁目４－１,,0166-82-7611,(株)道北アークス,六車亮,旭川市流通団地１条１丁目３３番地の１,旭川市流通団地１条１丁目３３番地の１,,0166-47-2818,2021.12.8,2021.12.8,上保生第35-124号,,上川保健所,スーパーふじ東川店,0166,0166-82-7611,,,,上川郡東川町西町３丁目４－１,北海道上川郡東川町西町３丁目４－１,,19428,北海道,上川郡東川町,西町３,,2021/12/08,2021/12/08,,,(株)道北アークス,六車亮,0166-47-2818,旭川市流通団地１条１丁目３３番地の１,北海道旭川市流通団地一条１丁目３３番地ノ１,,8294,北海道,旭川市,流通団地一条１,上保生第35-124号,,魚介類販売業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,スーパーふじ東川店,スパふじ東川店,株式会社道北アークス
許可,食肉販売業,スーパーふじ東川店,上川郡東川町西町３丁目４－１,上川郡東川町西町３丁目４－１,,0166-82-7611,(株)道北アークス,六車亮,旭川市流通団地１条１丁目３３番地の１,旭川市流通団地１条１丁目３３番地の１,,0166-47-2818,2021.12.8,2021.12.8,上保生第35-123号,,上川保健所,スーパーふじ東川店,0166,0166-82-7611,,,,上川郡東川町西町３丁目４－１,北海道上川郡東川町西町３丁目４－１,,19428,北海道,上川郡東川町,西町３,,2021/12/08,2021/12/08,,,(株)道北アークス,六車亮,0166-47-2818,旭川市流通団地１条１丁目３３番地の１,北海道旭川市流通団地一条１丁目３３番地ノ１,,8294,北海道,旭川市,流通団地一条１,上保生第35-123号,,食肉販売業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,飲食料品小売業,食肉小売業,,,,,,,,スーパーふじ東川店,スパふじ東川店,株式会社道北アークス
許可,調理自販,カネ〆花輪食品,上川郡美瑛町栄町１丁目６－１８,上川郡美瑛町栄町１丁目６－１８,,0166-92-1842,(有)花輪食品,花輪和雄,上川郡美瑛町栄町１丁目６番１９号,上川郡美瑛町栄町１丁目６番１９号,,0166-92-1842,2021.12.6,2021.12.6,上保生第35-117号,,上川保健所,カネ〆花輪食品,0166,0166-92-1842,,,,上川郡美瑛町栄町１丁目６－１８,北海道上川郡美瑛町栄町１丁目６－１８,,19512,北海道,上川郡美瑛町,栄町１,,2021/12/06,2021/12/06,,,(有)花輪食品,花輪和雄,0166-92-1842,上川郡美瑛町栄町１丁目６番１９号,北海道上川郡美瑛町栄町１丁目６番１９号,,19512,北海道,上川郡美瑛町,栄町１,上保生第35-117号,,調理機能を有する自動販売機,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,無店舗小売業,自動販売機による小売業,,,,,,,,カネ〆花輪食品,カネ花輪食品,有限会社花輪食品
届出,コンビニエンスストア,セブンイレブン愛別町店,,,,,谷越龍生,,,,,,2021.12.4,,,,上川保健所,セブンイレブン愛別町店,,,,,,,北海道,,,北海道,,,,2021/12/04,,,,,谷越龍生 ,,,,,,,,,,,コンビニエンスストア,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,,,,,,,セブンイレブン愛別町店,セブンイレブン愛別町店,
届出,集団給食施設,幌加内町学校給食センター,雨竜郡幌加内町字幌加内,雨竜郡幌加内町字幌加内,,0165-35-2432,幌加内町,細川雅弘,雨竜郡幌加内町幌加内4699番地,雨竜郡幌加内町幌加内４６９９番地,,0165-35-2121,2021.12.3,,,,上川保健所,幌加内町学校給食センター,0165,0165-35-2432,,,,雨竜郡幌加内町字幌加内,北海道雨竜郡幌加内町字幌加内,,18961,北海道,雨竜郡幌加内町,幌加内,,2021/12/03,,,,,幌加内町 細川雅弘,0165-35-2121,雨竜郡幌加内町幌加内４６９９番地,北海道雨竜郡幌加内町幌加内４６９９番地,,18961,北海道,雨竜郡幌加内町,幌加内,,,給食施設,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,幌加内町学校給食センター,幌加内町学校給食センタ,
